alpha,N_species,w,leading_eigenvalue,extinction_counter,attempt_counter
1.375000,50.000000,0.800000,-0.173345,0.000000,1.000000
1.375000,50.000000,0.750000,-0.275212,0.000000,1.000000
1.375000,50.000000,0.950000,-0.082187,0.000000,1.000000
1.375000,50.000000,0.850000,-0.107320,0.000000,1.000000
1.375000,50.000000,0.900000,-0.234601,0.000000,1.000000
1.375000,50.000000,1.000000,-0.179486,0.000000,1.000000
1.375000,100.000000,0.000000,-0.290181,0.000000,1.000000
1.375000,100.000000,0.050000,-0.357041,0.000000,1.000000
1.375000,100.000000,0.100000,-0.343723,0.000000,1.000000
1.375000,100.000000,0.150000,-0.312223,0.000000,1.000000
1.375000,100.000000,0.200000,-0.294514,0.000000,1.000000
1.375000,100.000000,0.300000,-0.298770,0.000000,1.000000
1.375000,100.000000,0.250000,-0.258384,0.000000,1.000000
1.375000,100.000000,0.450000,-0.227787,0.000000,1.000000
1.375000,100.000000,0.400000,-0.169637,0.000000,1.000000
1.375000,100.000000,0.350000,-0.238392,0.000000,1.000000
1.375000,100.000000,0.550000,-0.167077,0.000000,1.000000
1.375000,100.000000,0.500000,-0.179170,0.000000,1.000000
1.625000,10.000000,0.050000,-1.168733,0.000000,1.000000
1.375000,100.000000,0.600000,-0.161919,0.000000,1.000000
1.625000,10.000000,0.100000,-1.114103,0.000000,1.000000
1.625000,10.000000,0.000000,-1.134019,0.000000,1.000000
1.375000,100.000000,0.650000,-0.062855,0.000000,1.000000
1.625000,10.000000,0.150000,-1.113170,0.000000,1.000000
1.625000,10.000000,0.200000,-1.136373,0.000000,1.000000
1.375000,100.000000,0.700000,-0.106007,0.000000,1.000000
1.625000,10.000000,0.300000,-1.144627,0.000000,1.000000
1.625000,10.000000,0.250000,-1.066420,0.000000,1.000000
1.375000,100.000000,0.850000,-0.050357,0.000000,1.000000
1.375000,100.000000,0.750000,-0.119874,0.000000,1.000000
1.625000,10.000000,0.450000,-0.990145,0.000000,1.000000
1.625000,10.000000,0.400000,-0.984081,0.000000,1.000000
1.625000,10.000000,0.500000,-0.936065,0.000000,1.000000
1.625000,10.000000,0.550000,-0.948905,0.000000,1.000000
1.625000,10.000000,0.650000,-0.924735,0.000000,1.000000
1.375000,100.000000,0.800000,-0.128836,0.000000,1.000000
1.625000,10.000000,0.700000,-0.947031,0.000000,1.000000
1.625000,10.000000,0.600000,-0.914299,0.000000,1.000000
1.625000,10.000000,0.350000,-1.024345,0.000000,1.000000
1.375000,100.000000,0.900000,-0.095417,0.000000,1.000000
1.625000,10.000000,0.850000,-0.886203,0.000000,1.000000
1.625000,10.000000,0.900000,-0.788700,0.000000,1.000000
1.625000,10.000000,0.800000,-0.969426,0.000000,1.000000
1.375000,100.000000,0.950000,-0.091461,0.000000,1.000000
1.625000,10.000000,1.000000,-0.867779,0.000000,1.000000
1.625000,10.000000,0.950000,-0.897693,0.000000,1.000000
1.625000,10.000000,0.750000,-0.951764,0.000000,1.000000
1.375000,100.000000,1.000000,-0.081940,0.000000,1.000000
1.625000,25.000000,0.000000,-0.885271,0.000000,1.000000
1.625000,25.000000,0.100000,-0.846618,0.000000,1.000000
1.625000,25.000000,0.050000,-0.856747,0.000000,1.000000
1.625000,25.000000,0.150000,-0.789939,0.000000,1.000000
1.625000,25.000000,0.300000,-0.720958,0.000000,1.000000
1.625000,25.000000,0.250000,-0.770003,0.000000,1.000000
1.625000,25.000000,0.200000,-0.752667,0.000000,1.000000
1.625000,25.000000,0.500000,-0.656597,0.000000,1.000000
1.625000,25.000000,0.350000,-0.751808,0.000000,1.000000
1.625000,25.000000,0.400000,-0.712187,0.000000,1.000000
1.625000,25.000000,0.450000,-0.704028,0.000000,1.000000
1.625000,25.000000,0.550000,-0.584640,0.000000,1.000000
1.625000,25.000000,0.850000,-0.593641,0.000000,1.000000
1.625000,25.000000,0.750000,-0.583653,0.000000,1.000000
1.625000,25.000000,0.600000,-0.575009,0.000000,1.000000
1.625000,25.000000,0.900000,-0.530887,0.000000,1.000000
1.625000,25.000000,0.800000,-0.549508,0.000000,1.000000
1.625000,25.000000,1.000000,-0.418441,0.000000,1.000000
1.625000,25.000000,0.700000,-0.537436,0.000000,1.000000
1.625000,25.000000,0.950000,-0.455315,0.000000,1.000000
1.625000,25.000000,0.650000,-0.449954,0.000000,1.000000
1.625000,50.000000,0.000000,-0.556378,0.000000,1.000000
1.625000,50.000000,0.050000,-0.522713,0.000000,1.000000
1.625000,50.000000,0.100000,-0.592579,0.000000,1.000000
1.625000,50.000000,0.250000,-0.505899,0.000000,1.000000
1.625000,50.000000,0.150000,-0.524467,0.000000,1.000000
1.625000,50.000000,0.200000,-0.525796,0.000000,1.000000
1.625000,50.000000,0.300000,-0.449690,0.000000,1.000000
1.625000,50.000000,0.350000,-0.409046,0.000000,1.000000
1.625000,50.000000,0.400000,-0.448754,0.000000,1.000000
1.625000,50.000000,0.450000,-0.325121,0.000000,1.000000
1.625000,50.000000,0.550000,-0.385980,0.000000,1.000000
1.625000,50.000000,0.600000,-0.336112,0.000000,1.000000
1.625000,50.000000,0.500000,-0.404975,0.000000,1.000000
1.625000,50.000000,0.650000,-0.321574,0.000000,1.000000
1.625000,50.000000,0.800000,-0.267824,0.000000,1.000000
1.625000,50.000000,0.850000,-0.303706,0.000000,1.000000
1.625000,50.000000,0.900000,-0.202355,0.000000,1.000000
1.625000,50.000000,1.000000,-0.166715,0.000000,1.000000
1.625000,50.000000,0.750000,-0.314265,0.000000,1.000000
1.625000,50.000000,0.950000,-0.205523,0.000000,1.000000
1.625000,50.000000,0.700000,-0.333513,0.000000,1.000000
1.875000,10.000000,0.000000,-1.209847,0.000000,1.000000
1.875000,10.000000,0.050000,-1.184158,0.000000,1.000000
1.625000,100.000000,0.050000,-0.276602,0.000000,1.000000
1.625000,100.000000,0.200000,-0.267779,0.000000,1.000000
1.625000,100.000000,0.000000,-0.245791,0.000000,1.000000
1.625000,100.000000,0.150000,-0.298963,0.000000,1.000000
1.625000,100.000000,0.100000,-0.246815,0.000000,1.000000
1.625000,100.000000,0.350000,-0.155097,0.000000,1.000000
1.625000,100.000000,0.450000,-0.207220,0.000000,1.000000
1.625000,100.000000,0.400000,-0.209225,0.000000,1.000000
1.625000,100.000000,0.750000,-0.085903,0.000000,1.000000
1.625000,100.000000,0.500000,-0.185184,0.000000,1.000000
1.625000,100.000000,0.950000,-0.008765,0.000000,1.000000
1.625000,100.000000,0.600000,-0.143080,0.000000,1.000000
1.625000,100.000000,0.550000,-0.205582,0.000000,1.000000
1.625000,100.000000,0.300000,-0.157733,0.000000,1.000000
1.625000,100.000000,0.250000,-0.297712,0.000000,1.000000
1.625000,100.000000,0.650000,-0.141853,0.000000,1.000000
1.875000,10.000000,0.100000,-1.132436,0.000000,1.000000
1.625000,100.000000,0.700000,-0.116085,0.000000,1.000000
1.625000,100.000000,0.900000,-0.099538,0.000000,1.000000
1.625000,100.000000,0.850000,-0.094593,0.000000,1.000000
1.875000,10.000000,0.150000,-1.193262,0.000000,1.000000
1.625000,100.000000,0.800000,-0.123165,0.000000,1.000000
1.625000,100.000000,1.000000,-0.050251,0.000000,1.000000
1.875000,10.000000,0.300000,-1.144370,0.000000,1.000000
1.875000,10.000000,0.250000,-1.187056,0.000000,1.000000
1.875000,10.000000,0.200000,-1.067452,0.000000,1.000000
1.875000,10.000000,0.400000,-1.059723,0.000000,1.000000
1.875000,10.000000,0.450000,-1.042190,0.000000,1.000000
1.875000,10.000000,0.550000,-0.976117,0.000000,1.000000
1.875000,10.000000,0.350000,-1.042224,0.000000,1.000000
1.875000,10.000000,0.600000,-1.071656,0.000000,1.000000
1.875000,10.000000,0.500000,-0.984532,0.000000,1.000000
1.875000,10.000000,0.650000,-0.941979,0.000000,1.000000
1.875000,10.000000,0.700000,-0.926884,0.000000,1.000000
1.875000,10.000000,0.800000,-0.895167,0.000000,1.000000
1.875000,10.000000,0.850000,-0.994964,0.000000,1.000000
1.875000,10.000000,1.000000,-0.985767,0.000000,1.000000
1.875000,10.000000,0.900000,-0.905248,0.000000,1.000000
1.875000,10.000000,0.950000,-0.890186,0.000000,1.000000
1.875000,10.000000,0.750000,-0.822378,0.000000,1.000000
1.875000,25.000000,0.000000,-0.801413,0.000000,1.000000
1.875000,25.000000,0.050000,-0.847467,0.000000,1.000000
1.875000,25.000000,0.150000,-0.835915,0.000000,1.000000
1.875000,25.000000,0.100000,-0.820807,0.000000,1.000000
1.875000,25.000000,0.200000,-0.728674,0.000000,1.000000
1.875000,25.000000,0.250000,-0.804113,0.000000,1.000000
1.875000,25.000000,0.300000,-0.683473,0.000000,1.000000
1.875000,25.000000,0.350000,-0.741356,0.000000,1.000000
1.875000,25.000000,0.450000,-0.726374,0.000000,1.000000
1.875000,25.000000,0.400000,-0.689320,0.000000,1.000000
1.875000,25.000000,0.600000,-0.674691,0.000000,1.000000
1.875000,25.000000,0.550000,-0.564066,0.000000,1.000000
1.875000,25.000000,0.650000,-0.516284,0.000000,1.000000
1.875000,25.000000,0.700000,-0.657859,0.000000,1.000000
1.875000,25.000000,0.750000,-0.497598,0.000000,1.000000
1.875000,25.000000,0.500000,-0.683821,0.000000,1.000000
1.875000,25.000000,0.850000,-0.552038,0.000000,1.000000
1.875000,25.000000,1.000000,-0.540150,0.000000,1.000000
1.875000,25.000000,0.950000,-0.487222,0.000000,1.000000
1.875000,25.000000,0.800000,-0.513344,0.000000,1.000000
1.875000,50.000000,0.000000,-0.479518,0.000000,1.000000
1.875000,50.000000,0.050000,-0.488584,0.000000,1.000000
1.875000,25.000000,0.900000,-0.487072,0.000000,1.000000
1.875000,50.000000,0.100000,-0.464486,0.000000,1.000000
1.875000,50.000000,0.150000,-0.507981,0.000000,1.000000
1.875000,50.000000,0.300000,-0.492527,0.000000,1.000000
1.875000,50.000000,0.200000,-0.507457,0.000000,1.000000
1.875000,50.000000,0.350000,-0.449470,0.000000,1.000000
1.875000,50.000000,0.250000,-0.449600,0.000000,1.000000
1.875000,50.000000,0.400000,-0.409607,0.000000,1.000000
1.875000,50.000000,0.500000,-0.412298,0.000000,1.000000
1.875000,50.000000,0.450000,-0.360267,0.000000,1.000000
1.875000,50.000000,0.550000,-0.387749,0.000000,1.000000
1.875000,50.000000,0.650000,-0.326069,0.000000,1.000000
1.875000,50.000000,0.600000,-0.394778,0.000000,1.000000
1.875000,50.000000,0.850000,-0.278269,0.000000,1.000000
1.875000,50.000000,0.700000,-0.341962,0.000000,1.000000
1.875000,50.000000,0.750000,-0.311612,0.000000,1.000000
1.875000,50.000000,0.800000,-0.276157,0.000000,1.000000
1.875000,50.000000,1.000000,-0.122678,0.000000,1.000000
1.875000,50.000000,0.950000,-0.223288,0.000000,1.000000
1.875000,50.000000,0.900000,-0.251010,0.000000,1.000000
2.125000,10.000000,0.050000,-1.195009,0.000000,1.000000
2.125000,10.000000,0.000000,-1.245496,0.000000,1.000000
1.875000,100.000000,0.000000,-0.085013,0.000000,1.000000
1.875000,100.000000,0.050000,-0.172918,0.000000,1.000000
1.875000,100.000000,0.100000,-0.245854,0.000000,1.000000
1.875000,100.000000,0.150000,-0.256195,0.000000,1.000000
1.875000,100.000000,0.250000,-0.272267,0.000000,1.000000
1.875000,100.000000,0.350000,-0.238675,0.000000,1.000000
2.125000,10.000000,0.100000,-1.213390,0.000000,1.000000
1.875000,100.000000,0.300000,-0.232406,0.000000,1.000000
1.875000,100.000000,0.450000,-0.250036,0.000000,1.000000
1.875000,100.000000,0.550000,-0.116464,0.000000,1.000000
1.875000,100.000000,0.400000,-0.203500,0.000000,1.000000
1.875000,100.000000,0.650000,-0.131881,0.000000,1.000000
1.875000,100.000000,0.200000,-0.269093,0.000000,1.000000
1.875000,100.000000,0.500000,-0.183434,0.000000,1.000000
1.875000,100.000000,0.750000,-0.114102,0.000000,1.000000
1.875000,100.000000,0.900000,-0.067122,0.000000,1.000000
1.875000,100.000000,0.700000,-0.157494,0.000000,1.000000
1.875000,100.000000,0.950000,-0.079776,0.000000,1.000000
1.875000,100.000000,0.600000,-0.134366,0.000000,1.000000
1.875000,100.000000,1.000000,-0.067803,0.000000,1.000000
1.875000,100.000000,0.800000,-0.101229,0.000000,1.000000
2.125000,10.000000,0.250000,-1.207108,0.000000,1.000000
2.125000,10.000000,0.200000,-1.178326,0.000000,1.000000
2.125000,10.000000,0.300000,-1.183800,0.000000,1.000000
2.125000,10.000000,0.350000,-1.182430,0.000000,1.000000
2.125000,10.000000,0.450000,-0.942934,0.000000,1.000000
2.125000,10.000000,0.400000,-1.161904,0.000000,1.000000
1.875000,100.000000,0.850000,-0.125871,0.000000,1.000000
2.125000,10.000000,0.500000,-1.099826,0.000000,1.000000
2.125000,10.000000,0.550000,-1.124519,0.000000,1.000000
2.125000,10.000000,0.150000,-1.171245,0.000000,1.000000
2.125000,10.000000,0.700000,-0.970448,0.000000,1.000000
2.125000,10.000000,0.650000,-1.108144,0.000000,1.000000
2.125000,10.000000,0.600000,-1.120635,0.000000,1.000000
2.125000,10.000000,0.750000,-1.019635,0.000000,1.000000
2.125000,10.000000,0.850000,-1.044294,0.000000,1.000000
2.125000,10.000000,0.800000,-0.889023,0.000000,1.000000
2.125000,10.000000,0.900000,-1.043369,0.000000,1.000000
2.125000,10.000000,0.950000,-0.963112,0.000000,1.000000
2.125000,10.000000,1.000000,-0.801105,0.000000,1.000000
2.125000,25.000000,0.000000,-0.867120,0.000000,1.000000
2.125000,25.000000,0.050000,-0.819255,0.000000,1.000000
2.125000,25.000000,0.100000,-0.837516,0.000000,1.000000
2.125000,25.000000,0.200000,-0.807688,0.000000,1.000000
2.125000,25.000000,0.350000,-0.753630,0.000000,1.000000
2.125000,25.000000,0.250000,-0.763961,0.000000,1.000000
2.125000,25.000000,0.150000,-0.819182,0.000000,1.000000
2.125000,25.000000,0.450000,-0.743364,0.000000,1.000000
2.125000,25.000000,0.400000,-0.749674,0.000000,1.000000
2.125000,25.000000,0.500000,-0.581098,0.000000,1.000000
2.125000,25.000000,0.550000,-0.670095,0.000000,1.000000
2.125000,25.000000,0.300000,-0.667356,0.000000,1.000000
2.125000,25.000000,0.650000,-0.636679,0.000000,1.000000
2.125000,25.000000,0.600000,-0.645961,0.000000,1.000000
2.125000,25.000000,0.950000,-0.534253,0.000000,1.000000
2.125000,25.000000,0.750000,-0.463337,0.000000,1.000000
2.125000,25.000000,1.000000,-0.505219,0.000000,1.000000
2.125000,25.000000,0.900000,-0.538976,0.000000,1.000000
2.125000,25.000000,0.850000,-0.420605,0.000000,1.000000
2.125000,25.000000,0.700000,-0.590281,0.000000,1.000000
2.125000,25.000000,0.800000,-0.442888,0.000000,1.000000
2.125000,50.000000,0.000000,-0.435874,0.000000,1.000000
2.125000,50.000000,0.050000,-0.425267,0.000000,1.000000
2.125000,50.000000,0.100000,-0.458603,0.000000,1.000000
2.125000,50.000000,0.150000,-0.506690,0.000000,1.000000
2.125000,50.000000,0.300000,-0.494567,0.000000,1.000000
2.125000,50.000000,0.250000,-0.458329,0.000000,1.000000
2.125000,50.000000,0.350000,-0.396920,0.000000,1.000000
2.125000,50.000000,0.450000,-0.301999,0.000000,1.000000
2.125000,50.000000,0.400000,-0.422716,0.000000,1.000000
2.125000,50.000000,0.550000,-0.434050,0.000000,1.000000
2.125000,50.000000,0.600000,-0.308853,0.000000,1.000000
2.125000,50.000000,0.700000,-0.344340,0.000000,1.000000
2.125000,50.000000,0.500000,-0.371663,0.000000,1.000000
2.125000,50.000000,0.200000,-0.507040,0.000000,1.000000
2.125000,50.000000,0.850000,-0.341774,0.000000,1.000000
2.125000,50.000000,0.650000,-0.327177,0.000000,1.000000
2.125000,50.000000,0.900000,-0.233342,0.000000,1.000000
2.125000,50.000000,0.750000,-0.335482,0.000000,1.000000
2.125000,50.000000,0.800000,-0.357172,0.000000,1.000000
2.125000,50.000000,0.950000,-0.124912,0.000000,1.000000
2.125000,50.000000,1.000000,-0.300774,0.000000,1.000000
2.125000,100.000000,0.000000,-0.090234,0.000000,1.000000
2.125000,100.000000,0.050000,-0.200983,0.000000,1.000000
2.125000,100.000000,0.100000,-0.211150,0.000000,1.000000
2.125000,100.000000,0.150000,-0.222222,0.000000,1.000000
2.125000,100.000000,0.200000,-0.247629,0.000000,1.000000
2.125000,100.000000,0.350000,-0.238207,0.000000,1.000000
2.125000,100.000000,0.250000,-0.222026,0.000000,1.000000
2.125000,100.000000,0.300000,-0.234170,0.000000,1.000000
2.375000,10.000000,0.050000,-1.234230,0.000000,1.000000
2.125000,100.000000,0.800000,-0.015123,0.000000,1.000000
2.375000,10.000000,0.000000,-1.161964,0.000000,1.000000
2.125000,100.000000,0.400000,-0.211837,0.000000,1.000000
2.125000,100.000000,0.450000,-0.221966,0.000000,1.000000
2.125000,100.000000,0.550000,-0.196303,0.000000,1.000000
2.125000,100.000000,0.700000,-0.136802,0.000000,1.000000
2.125000,100.000000,0.650000,-0.120623,0.000000,1.000000
2.375000,10.000000,0.150000,-1.191595,0.000000,1.000000
2.375000,10.000000,0.100000,-1.163421,0.000000,1.000000
2.125000,100.000000,0.500000,-0.206352,0.000000,1.000000
2.125000,100.000000,0.900000,-0.095943,0.000000,1.000000
2.125000,100.000000,0.750000,-0.122610,0.000000,1.000000
2.125000,100.000000,0.950000,-0.090759,0.000000,1.000000
2.125000,100.000000,0.600000,-0.138475,0.000000,1.000000
2.125000,100.000000,0.850000,-0.089021,0.000000,1.000000
2.375000,10.000000,0.300000,-1.170477,0.000000,1.000000
2.375000,10.000000,0.500000,-1.073169,0.000000,1.000000
2.375000,10.000000,0.350000,-1.167936,0.000000,1.000000
2.125000,100.000000,1.000000,-0.065236,0.000000,1.000000
2.375000,10.000000,0.450000,-1.198756,0.000000,1.000000
2.375000,10.000000,0.400000,-1.101197,0.000000,1.000000
2.375000,10.000000,0.550000,-1.137515,0.000000,1.000000
2.375000,10.000000,0.250000,-1.134206,0.000000,1.000000
2.375000,10.000000,0.650000,-1.101749,0.000000,1.000000
2.375000,10.000000,0.700000,-1.152301,0.000000,1.000000
2.375000,10.000000,0.750000,-0.903898,0.000000,1.000000
2.375000,10.000000,0.850000,-1.048933,0.000000,1.000000
2.375000,10.000000,0.800000,-0.953975,0.000000,1.000000
2.375000,10.000000,1.000000,-0.956508,0.000000,1.000000
2.375000,10.000000,0.600000,-1.040226,0.000000,1.000000
2.375000,10.000000,0.950000,-0.905195,0.000000,1.000000
2.375000,10.000000,0.900000,-0.976804,0.000000,1.000000
2.375000,25.000000,0.000000,-0.828649,0.000000,1.000000
2.375000,10.000000,0.200000,-1.176244,0.000000,1.000000
2.375000,25.000000,0.050000,-0.777853,0.000000,1.000000
2.375000,25.000000,0.100000,-0.804821,0.000000,1.000000
2.375000,25.000000,0.150000,-0.749468,0.000000,1.000000
2.375000,25.000000,0.250000,-0.738964,0.000000,1.000000
2.375000,25.000000,0.200000,-0.761574,0.000000,1.000000
2.375000,25.000000,0.300000,-0.817860,0.000000,1.000000
2.375000,25.000000,0.400000,-0.766198,0.000000,1.000000
2.375000,25.000000,0.350000,-0.622953,0.000000,1.000000
2.375000,25.000000,0.450000,-0.773423,0.000000,1.000000
2.375000,25.000000,0.500000,-0.582661,0.000000,1.000000
2.375000,25.000000,0.550000,-0.616676,0.000000,1.000000
2.375000,25.000000,0.600000,-0.717518,0.000000,1.000000
2.375000,25.000000,0.800000,-0.580951,0.000000,1.000000
2.375000,25.000000,1.000000,-0.436651,0.000000,1.000000
2.375000,25.000000,0.650000,-0.673470,0.000000,1.000000
2.375000,25.000000,0.750000,-0.625588,0.000000,1.000000
2.375000,25.000000,0.850000,-0.603222,0.000000,1.000000
2.375000,25.000000,0.700000,-0.622087,0.000000,1.000000
2.375000,25.000000,0.950000,-0.557462,0.000000,1.000000
2.375000,25.000000,0.900000,-0.605116,0.000000,1.000000
2.375000,50.000000,0.000000,-0.338484,0.000000,1.000000
2.375000,50.000000,0.050000,-0.434182,0.000000,1.000000
2.375000,50.000000,0.100000,-0.457036,0.000000,1.000000
2.375000,50.000000,0.150000,-0.525217,0.000000,1.000000
2.375000,50.000000,0.200000,-0.470424,0.000000,1.000000
2.375000,50.000000,0.350000,-0.446524,0.000000,1.000000
2.375000,50.000000,0.250000,-0.445307,0.000000,1.000000
2.375000,50.000000,0.300000,-0.453530,0.000000,1.000000
2.375000,50.000000,0.500000,-0.422414,0.000000,1.000000
2.375000,50.000000,0.450000,-0.348564,0.000000,1.000000
2.375000,50.000000,0.550000,-0.304665,0.000000,1.000000
2.375000,50.000000,0.400000,-0.437422,0.000000,1.000000
2.375000,50.000000,0.600000,-0.347257,0.000000,1.000000
2.375000,50.000000,0.650000,-0.349772,0.000000,1.000000
2.375000,50.000000,0.700000,-0.408982,0.000000,1.000000
2.375000,50.000000,0.800000,-0.309691,0.000000,1.000000
2.375000,50.000000,0.750000,-0.309539,0.000000,1.000000
2.375000,50.000000,0.850000,-0.326491,0.000000,1.000000
2.375000,50.000000,0.900000,-0.278442,0.000000,1.000000
2.375000,50.000000,0.950000,-0.198898,0.000000,1.000000
2.375000,50.000000,1.000000,-0.234147,0.000000,1.000000
2.375000,100.000000,0.000000,0.000055,0.000000,1.000000
2.375000,100.000000,0.150000,-0.162039,0.000000,1.000000
2.375000,100.000000,0.050000,-0.098536,0.000000,1.000000
2.375000,100.000000,0.100000,-0.145346,0.000000,1.000000
2.375000,100.000000,0.250000,-0.182713,0.000000,1.000000
2.375000,100.000000,0.900000,-0.019943,0.000000,1.000000
2.375000,100.000000,0.450000,-0.121690,0.000000,1.000000
2.375000,100.000000,0.400000,-0.203620,0.000000,1.000000
2.375000,100.000000,0.350000,-0.207049,0.000000,1.000000
2.375000,100.000000,0.200000,-0.223845,0.000000,1.000000
2.375000,100.000000,0.500000,-0.220558,0.000000,1.000000
2.375000,100.000000,0.850000,-0.040741,0.000000,1.000000
2.375000,100.000000,0.300000,-0.213506,0.000000,1.000000
2.375000,100.000000,0.950000,-0.051764,0.000000,1.000000
2.375000,100.000000,0.550000,-0.123455,0.000000,1.000000
2.375000,100.000000,0.600000,-0.190477,0.000000,1.000000
2.375000,100.000000,0.800000,-0.096257,0.000000,1.000000
2.375000,100.000000,0.700000,-0.122544,0.000000,1.000000
2.375000,100.000000,0.650000,-0.117705,0.000000,1.000000
2.375000,100.000000,0.750000,-0.142226,0.000000,1.000000
2.375000,100.000000,1.000000,-0.056342,2.000000,3.000000
