NoNoise,Noise_0.001,Noise_0.01,Noise_0.1
1.164583385315148156e+00,1.161604610214423072e+00,9.277500565840444136e-01,1.004179623176412184e+00
1.044453887819195348e+00,1.042403619506273804e+00,5.127876290248352120e+00,2.141615165860632497e-01
9.435378911816340031e-01,9.414243795661718650e-01,8.231431925329534272e-01,1.331766161172839580e-01
9.103446006732180962e-01,9.084911139598854657e-01,7.585468331623436145e-01,8.430934666478545836e+00
1.022063588072667839e+00,1.020237731611466137e+00,9.131713855825853710e-01,3.167012022143160244e-01
1.103157546923463572e+00,1.100135510365844116e+00,9.189596944171694037e-01,1.768451298630427659e-01
1.134454623126966322e+00,1.132316931339580446e+00,9.323392083876097525e-01,2.090412027673994033e-01
7.008178082981421086e-01,6.992448034852181138e-01,6.702249105303534904e-01,2.021802722944074482e+00
6.569726560832525042e-01,6.640033400471341274e-01,7.179502905999673779e+00,2.514164144460909078e+00
8.004129996621760501e-01,6.300089757572566729e-01,6.131010832612160399e-01,2.123105459457685917e+00
8.418012982228978425e-01,8.408758916106870984e-01,7.499557657076442174e-01,1.040633911488902497e+00
8.843462963759204376e-01,8.826477678407187444e-01,7.903065817070679122e-01,2.059437807920316277e-01
7.258767531648747662e-01,7.252819379920587561e-01,7.009373542702286297e-01,2.173175412907369375e-01
9.760357380690163343e-01,9.730156160691093570e-01,8.410366475298935995e-01,4.873350812503415286e-01
6.971760074201955870e-01,6.968975819436311614e-01,6.717061175087779556e-01,2.652487785852379321e-01
6.370900924519140585e-01,4.678222704807608601e-01,1.812815201829183209e+00,2.946528762260892886e+00
4.190098914338429847e-01,4.189992062349492952e-01,4.181401907709474952e-01,3.697538097634979204e-01
1.075272812400925426e+00,1.072889956208602724e+00,8.999170183463599537e-01,1.841966443558252231e-01
7.151069563462086887e-01,9.349171719697876526e+00,2.171642044887502898e+00,2.388032273284810825e-01
6.299883919949180733e-01,6.296086756099623649e-01,5.983506952110067001e-01,9.008966608312203306e-01
8.357897281830253633e+03,1.547547340749953904e+01,5.779477232676354381e-01,2.541081286528785177e-01
9.895420816053317470e-01,9.879398507298235987e-01,8.948487669546087986e-01,2.218271565835981673e-01
1.246545747332872933e+00,1.241146090365981003e+00,1.013514126280586014e+00,9.555913570432068849e-02
1.125020976856781818e+00,1.123649942953703018e+00,9.478605895510536783e-01,1.174873705638350974e-01
1.126891301360015474e+00,1.123463619124773771e+00,9.456307726110821932e-01,1.684332943270789307e-01
9.046688227009868077e-01,9.045377034842347896e-01,8.317782394144177527e-01,1.943055130950639420e-01
7.934619993309676156e-01,7.934017740281420483e-01,7.296742835270033645e-01,3.787432304792870408e+00
1.063309070650767740e+00,8.688546306888785153e+00,7.742795921459617592e-01,3.054451878130964193e+00
9.658799289869625104e-01,9.648729360284301615e-01,8.550988982814535788e-01,2.086054216338268374e-01
8.489994529063229489e-01,5.389247399523048543e+00,4.716433000842774170e+00,2.457507745939904620e+00
7.470816124508774525e-01,5.771011028035250012e-01,5.839108773519733342e-01,2.902515428117504181e-01
8.011512551528980897e-01,6.347581392854018123e-01,6.052302225037072603e+00,2.953536777539281788e-01
8.146953005657578961e-01,8.141256015794915424e-01,7.536584817812804760e-01,4.336352380429917552e-01
9.183495175434585045e-01,9.155063336558789677e-01,7.883879619383412640e-01,1.102630916095518554e+00
1.198317683442025938e+00,1.196174289609347685e+00,9.918262417465107950e-01,5.839961255703526172e-02
1.041492487525542021e+00,1.039343678351851041e+00,8.840716581649796790e-01,1.961343799762790552e-01
1.091059785661306680e+00,1.088665840738955337e+00,9.268420813772960676e-01,1.224855218726892681e-01
6.580373041647675780e-01,6.578314501661781666e-01,6.334257509058998092e-01,1.522283645487028547e+00
8.041544712011814422e-01,3.711217126537389444e+00,6.214280432943921628e-01,2.934824057378614404e-01
3.309174873106564519e+03,8.677205707396744572e-01,7.407261270492478955e-01,1.517950216587986567e+00
9.809555715684922239e-01,9.792606713452760570e-01,8.702850610106797058e-01,1.271045129904992410e-01
1.103133507860748486e+00,1.102493981154784697e+00,9.542907217047957857e-01,1.455288067016630160e-01
8.464944573841777231e-01,8.454282172729392641e-01,7.713438267791905556e-01,1.911115961591540180e-01
7.053505814117894124e-01,7.050469701053189153e-01,6.835141557271313673e-01,2.044042694728182563e-01
1.053727277087060266e+00,1.050866652518216871e+00,8.986260685610727439e-01,1.698668992974665115e-01
9.549603942828482905e-01,9.527514690376746032e-01,8.460351075525437414e-01,1.878726586914168384e-01
7.006702052503799294e-01,6.983307020482211191e-01,1.394062740994050698e+00,3.320364787822615571e-01
1.317390013369885260e+00,1.313561658898346307e+00,1.072671413504093341e+00,1.276281508487317196e-01
1.015416709060937839e+00,1.014576658613383309e+00,8.709197165874111857e-01,1.465323150545126407e-01
9.537584624134902711e-01,9.517977918794897629e-01,8.219898989714243820e-01,1.639910048057484082e-01
1.129537591088074944e+00,1.125729780825984960e+00,9.140250016374504849e-01,7.524941286528210593e-01
1.195636487811332582e+00,1.193899846613897253e+00,9.844724948882939142e-01,1.218187037601992928e-01
1.050822859678353316e+00,1.049769777893593492e+00,8.589040872933063619e-01,2.886435741605167249e-01
6.530679018237222078e-01,6.531071411661812931e-01,2.155851928438214937e+00,2.208407525881625144e+00
1.050250547326130546e+00,1.047366295377463619e+00,9.043691498178072496e-01,1.692368529527176202e-01
9.976783859430561341e-01,9.962536068995190286e-01,8.607861483673199254e-01,1.916459059718979563e-01
7.170265201954471035e-01,5.473887149952048059e-01,5.473599822027754858e-01,5.052438139832320374e-01
9.718843161540403619e-01,9.707330602066932546e-01,8.729357921012725896e-01,7.742352265056018021e-03
1.318240210341455221e+00,1.314421370709946135e+00,1.035428702728827588e+00,1.317419978228832333e-01
7.086768928094319131e-01,7.082180399523052561e-01,6.670442233683295807e-01,2.608589604992784805e-01
6.133965005860451125e-01,6.124301017832513017e-01,6.747668186715609639e-01,1.890238559047722422e+00
8.936723659404443021e-01,8.936531955195375909e-01,8.065821716192086432e-01,2.028506732554123670e-01
1.088847852122599491e+00,1.085807832345894841e+00,9.415262561755071147e-01,2.018184952909620189e-01
1.014714678964051320e+00,1.013520940084379873e+00,8.995915406336452147e-01,1.518051225577713437e-01
8.175632388169423725e-01,8.165437589075809077e-01,7.705826314616579520e-01,1.757253484890878015e-01
1.002966649626430895e+00,1.002300836472408863e+00,8.751107305774308287e-01,6.832293738411463480e-01
8.547792429328741060e-01,6.809370845139135486e-01,8.587089104752447799e-01,2.447745545104561826e-01
8.844270519721766366e-01,8.823526389458470343e-01,7.734991541968792017e-01,1.393294346431752373e-01
1.189247945851813704e+00,1.185313361803395527e+00,9.665895531098100957e-01,5.807361635835579516e-01
9.099209403155509301e-01,9.090765202152859548e-01,8.185428596327819495e-01,1.337787752539795760e-01
8.829395496120018283e-01,8.814715085415280038e-01,7.595257631852463387e-01,7.520169685007225269e-01
1.034245598726303061e+00,1.032594622438552268e+00,8.898926328755727422e-01,1.674895018393467439e-01
6.452364063882393141e-01,6.452638672702585287e-01,6.614512306095711169e-01,3.313673998667743814e-01
9.004665005547478618e-01,8.985487528359870080e-01,8.210270848495087037e-01,1.256582391008956634e+00
1.116579595048201590e+00,9.403657488296925937e-01,7.082001827010552475e+00,1.343700562779069074e-01
7.482001930987638616e+02,5.118184519724100490e-01,2.924209857478965890e+00,3.158074356926398041e-01
7.342971453291904371e-01,7.341171023033792320e-01,6.870408974020454362e-01,3.366301813152980937e+00
9.176927148706551796e-01,9.170124633743934606e-01,8.037256455414162337e-01,2.087690430217739590e-01
1.019565842042860826e+00,1.018471424351097721e+00,9.067140642997347788e-01,1.024104001343614928e-01
9.457348485121365167e-01,5.817597738153196474e+00,7.229975213900198261e-01,2.433413770640769691e+00
1.327795177592438591e+00,1.324452583288744378e+00,1.041939778832172481e+00,1.413043940658569031e-01
8.856590986321257741e-01,8.846769250950412555e-01,8.156239833305264364e-01,1.661492434566887444e-01
9.663407535512010815e-01,9.653793829970153118e-01,8.532344632542597784e-01,5.171276885589564110e-01
1.060448772813609608e+00,8.909779477351078558e-01,7.681599035845153578e-01,6.227811114214594213e-01
7.476947713254478156e-01,7.471817803138561809e-01,7.084944061177449459e-01,2.453206309941803887e-01
7.869491168461660857e-01,7.863072776371545780e-01,7.509400264278460746e-01,2.047956705479641870e-01
7.382479557318240015e-01,7.376514784537177016e-01,6.999822477953464572e-01,5.481696445338483104e-01
6.496983595799734612e-01,6.497127922769271313e-01,6.354078542005784369e-01,2.748977845904395645e-01
6.891050104015249422e-01,6.890362290284968161e-01,6.554706641308969406e-01,2.581999867226452694e-01
6.913592448976570449e+04,7.335468500064303399e+00,8.881513954913332620e-01,6.213560211288774227e+00
8.283503411881047995e-01,8.281914001617074472e-01,7.721385711786851180e-01,9.141325526092680676e-01
1.338696150126638784e+00,5.056948245763428496e+00,9.150155528830226093e-01,1.910218198214239105e-01
1.107984904497481660e+00,1.105803229463107273e+00,9.538016954957313498e-01,1.163466625399617038e-01
9.812800429917502010e-01,9.798153799744035997e-01,8.758611423812624475e-01,1.119478920469632877e-01
7.945104816371371115e-01,8.719036422047190982e+00,5.988665224599194481e-01,4.223202100287157812e+00
1.236298646843207560e+00,1.232139255872787942e+00,9.990355409864128955e-01,6.197248901617856687e-01
9.686759952614405478e-01,9.683607445075702591e-01,8.708880837520454055e-01,1.731064736325207132e-01
1.026508431254289366e+00,8.557294289066866844e-01,7.648280226909660584e-01,2.514480177479955891e+00
6.882266147443608650e-01,6.880065382716280542e-01,6.689311783281171042e-01,2.477261614551520830e-01
8.286930310338037620e-01,8.268055044660209685e-01,7.402443263904141535e-01,3.344190295872033314e+00
1.017628619009069313e+00,1.016317166932846128e+00,8.683206921142282431e-01,1.950422418775267855e-02
8.663050441201665119e-01,8.649763562832557540e-01,7.810837460217379125e-01,2.325654579854440906e-01
6.893788801368633257e-01,7.153885238623692189e+00,9.051140703338926841e+00,3.182030080901160574e+00
8.669847660228022779e-01,8.668114080429546453e-01,8.004175721858770576e-01,8.214697746794470401e-01
1.232956431733009950e+00,1.230894817345455250e+00,1.001711327796667605e+00,1.521382464756424469e-01
8.666653707781982741e-01,8.659276314949699849e-01,8.046459572505968438e-01,1.701129196999605353e-01
1.107385490677113227e+00,1.104020081332973025e+00,9.357124717596576602e-01,1.228796115385139831e-01
7.375123818672338905e-01,7.368768373324727783e-01,6.474795454414991047e-01,2.799611368781674756e-02
9.603459486174665827e-01,9.598667607378889022e-01,8.392591956555583987e-01,1.315752476979178687e-01
8.448342812774466415e-01,8.444339295552216740e-01,7.983647147866419491e-01,1.353516391628011850e-01
8.860386457817481798e-01,8.858558801434284202e-01,8.198396174125142100e-01,1.728021002429796171e+00
1.056531187060577803e+00,1.053441569508662301e+00,8.960015806001926375e-01,1.655568732017983213e-01
1.277297139591049069e+00,1.272506917099799573e+00,1.001181961900734496e+00,2.788167295953654645e-01
1.056031415752847424e+00,1.054696663524146816e+00,8.929372530107526629e-01,4.768813084375387312e-01
8.171525465415326872e-01,8.158320103291568648e-01,7.374882072427634272e-01,2.225271886196213411e-01
1.018668639392640518e+00,1.016841055284868789e+00,8.960018849982989142e-01,9.439433738328248946e-01
8.993578454786564924e-01,8.987926267866871433e-01,8.171881273496275355e-01,1.733886304923083488e-01
8.604442340468640982e-01,4.272314268679892280e+00,6.658136136141996619e-01,2.931420573264479912e-01
7.849789830516440414e-01,8.086626364702215852e+00,7.463647379968688433e+00,2.496160859086436368e+00
1.049621749711304286e+00,1.046903671466204999e+00,8.937921130671572234e-01,1.434336126350552187e-01
8.442751301097187744e-01,8.442744976309614069e-01,7.941463488259998815e-01,1.505016461107828440e-01
1.031980325553928157e+00,1.030494300350699444e+00,9.080539775324364404e-01,1.568264372950457508e-01
9.899226941006862290e-01,9.875640324079617560e-01,8.333857866616899424e-01,1.304579542636218614e-01
9.114039947335536018e-01,9.101854811703070647e-01,7.907633637105375701e-01,2.323129947128700135e+00
5.950599649578232064e-01,5.950051424437915459e-01,1.901853467170315781e+00,4.287386586062547522e+00
7.915403740302917601e-01,7.910955198305869018e-01,7.220407845476921604e-01,1.654038342140380369e-01
1.017150417830571030e+00,1.015747394749707322e+00,8.484653843083199698e-01,7.696893424013790952e-01
8.731496037017653089e-01,8.725792894697491642e-01,8.128499830354725120e-01,5.710385125156235142e-02
8.618584790616832247e-01,8.607525068543004920e-01,7.882844247579214869e-01,1.611229892048220147e-01
8.330345895076544105e-01,6.635305485248906843e-01,6.489819425294154343e-01,2.041186280480358772e-01
1.053208289014629484e+00,1.052810493179408891e+00,9.474499264628970518e-01,1.397711234520202794e-01
8.703399186436039381e-01,8.691987904971384404e-01,7.970958230931862731e-01,3.846856724871736827e-02
1.053791514309855515e+00,1.052503550587522207e+00,8.987505310342491782e-01,2.294452448665632027e-01
1.021100409943007659e+00,6.108865450539914477e+00,2.498570796263850369e+00,4.565858360066501476e-01
6.787299994400342040e-01,6.783416118029682584e-01,6.531019896372024514e-01,2.050876094900844215e-01
8.390543312698651723e-01,6.664417275495472248e-01,7.074642944005465672e+00,3.597882434871986668e+00
5.858757902043306709e-01,5.857099335033593146e-01,5.758973536302796070e-01,3.095692803043864627e-01
1.070044219551469222e+00,1.069068753168134434e+00,9.031894953056245345e-01,3.955590840002269459e+00
8.140197758803002781e-01,8.133175580122167236e-01,7.672868122078467801e-01,1.219151367847640943e-01
7.837642822681496479e-01,2.760215508572314125e+00,6.058724665695136569e-01,9.565391861143875962e-01
8.381083669487722210e-01,8.386493570151365429e-01,7.669659870705258786e-01,2.373580807180118435e-01
1.084012397115334814e+00,1.081640116513030714e+00,9.202211217121567532e-01,1.357068772760942899e-01
1.003190369215724242e+00,1.002512355437654934e+00,8.522897377789041551e-01,2.974339377550034413e+00
1.018779304546287845e+00,8.503280029951796326e-01,8.983207171244849576e+00,2.698246211805513717e+00
8.910817369937668042e-01,8.904537361330128187e-01,8.184180576584321187e-01,1.610751859471842573e-01
9.252854892507361706e-01,9.241161904093397883e-01,8.371443615627927048e-01,1.697926041003088860e-01
8.930276311470253248e-01,8.929983822244332847e-01,8.052823046565869003e-01,1.550627557525577904e-01
7.786788824065060677e-01,6.054359119905389219e-01,1.239436205776472200e+01,3.388216592535954197e-01
8.053099764874925848e-01,5.368554718601282971e+00,1.029070636514703985e+00,3.974954959993346026e+00
7.936306342079387788e-01,7.935023448673348412e-01,7.334334068747889734e-01,2.941349153465643296e-01
7.397020528328328570e-01,7.395333939717868565e-01,7.052851610398167548e-01,2.602371311599718240e-01
1.026152218462942356e+00,1.023511386901386544e+00,8.904649058900938607e-01,6.193560948447458525e-01
1.024533504938878181e+00,1.024003854493117371e+00,9.236240684758497688e-01,1.961030080511806939e-01
7.670184972207889640e-01,7.666842505157225318e-01,7.198563157108437416e-01,7.055932127287908862e-02
8.209177160511341720e-01,8.203821208925532460e-01,7.626498623811518440e-01,9.047466396298038394e-01
9.421691066069785014e-01,9.418989250193320339e-01,8.007054030122606747e-01,2.788592475948507010e-01
1.002051733082037765e+00,1.000810593554466887e+00,9.068506101918158979e-01,1.418504661480399776e-01
8.748612009226274244e-01,8.730970302373327607e-01,7.987687917672832150e-01,6.698224528356474528e-01
8.758268353043302534e-01,8.751310284840384535e-01,7.909052286246860408e-01,9.268103164391788829e-01
9.939208991679894245e-01,9.919989121478780536e-01,8.736677229035894054e-01,1.824268066497202190e-01
9.283049008311070605e-01,9.261431400219691801e-01,7.926395674735747798e-01,7.090383535209470178e-01
7.848836129359708647e-01,6.104382852789391745e-01,6.065523002828443477e-01,2.086693587097981362e-01
9.039270180742088323e-01,8.390881963278497224e+00,6.928078477719213701e+00,1.097214456596510956e+00
1.054995374933233254e+00,1.052434341915888805e+00,9.140233561746834434e-01,8.474973641894248400e-02
6.623008294033296828e-01,6.621129408330477251e-01,6.449069401363520804e-01,2.569568678465345424e-01
7.977219302925749878e-01,7.964413977151301172e-01,7.318985959412552811e-01,3.570142189087314177e-01
8.253979818756533859e-01,8.244902533104584430e-01,7.563685727903892708e-01,2.239466848990668280e-01
9.496721643079053532e-01,9.477461814892466085e-01,8.472842277777308251e-01,1.974833641339743262e-01
8.313122850408094511e-01,8.313858292169481468e-01,7.586474651373718014e-01,2.246494912929420384e-01
9.406909266428804539e-01,9.398812527342208512e-01,8.443669441714802826e-01,1.315614507198326899e-01
7.154085440950473940e-01,7.151305932848963653e-01,6.623104246849808030e-01,2.006774738631606214e-01
6.627681262005138407e-01,6.624321498241213524e-01,6.386786611185955032e-01,2.689454243914045639e-01
9.745695108813323682e-01,9.726757577068789740e-01,8.565005491528335790e-01,5.859368161525788654e-01
8.636467926225588343e-01,6.954822073565910534e-01,6.049097483416507881e-01,2.731235919288630853e+00
7.224405840922851763e-01,7.224092552459973060e-01,6.950172864296467745e-01,1.400377537561762420e+00
6.243034714907028659e-01,6.239547254475323879e-01,1.664493881540870746e+00,1.118424058270973687e+00
1.016119245788790204e+00,1.015384786775314740e+00,8.990259436940164495e-01,8.311116738858673192e-02
8.926917587850103919e-01,8.917742517430189420e-01,7.790546485004208321e-01,2.725399491295085741e-02
6.667115852479301719e-01,6.663360363552286447e-01,6.306956599210994385e-01,2.161350074090139795e-01
8.070499557036759919e-01,8.069151897370605564e-01,7.612977533443503475e-01,7.780276474066238901e-01
9.957401346584322521e-01,9.944087805263613911e-01,9.013717600546090614e-01,2.144438696473390249e-01
7.889441101129341938e-01,7.882031757712769648e-01,7.443864421563101130e-01,1.443469825715923416e-01
7.606515508537923242e-01,7.600779294611265113e-01,7.176417171283518970e-01,5.099567226237042838e-01
5.426470600565200808e-01,5.418875342692892616e-01,5.360152486115472570e+00,3.559611423869881719e+00
7.029808291481397520e-01,7.026525207667203565e-01,6.672950716998231613e-01,2.745132901946736870e-01
7.418160039230842218e-01,7.420445587984109137e-01,7.095982706522884209e-01,2.412202127581197786e-01
1.264991190811404209e+00,1.260221784808234657e+00,1.009775079916063190e+00,2.091678881704557291e-01
9.981797755527193061e-01,9.963274437483689017e-01,8.730635022410403456e-01,1.670897449049109917e-01
1.083538647955649026e+00,1.082865622563482511e+00,9.163665653794306198e-01,2.203829982361293349e-01
6.471451936003633776e-01,7.943302333456294662e+00,6.263261230101940802e-01,2.098048368652081219e+00
8.108453373782193996e-01,8.104256144654098382e-01,6.755670559565813971e-01,3.336020763253384924e+00
1.014298716789146182e+00,1.011361870553726394e+00,8.599141893793204039e-01,2.489359811710855352e-01
9.314181887350805322e-01,9.297032094220153420e-01,8.070477828082758265e-01,1.489090736163665718e-01
9.256292568005161092e-01,9.252833115321925650e-01,8.386351089245167589e-01,8.627830182311016505e-02
1.203283782554479986e+00,1.201152711219430902e+00,1.006743530359463845e+00,1.397973931731980590e-01
8.788433722346026267e-01,7.077109296634639390e-01,2.831161013000678572e+00,8.862091509975028591e-01
1.042070463645134115e+00,1.040717132602461570e+00,8.983925582713574443e-01,1.433516512357397577e-01
8.779139611722867054e-01,8.768934091476561221e-01,7.998620422316207179e-01,5.233533091869057685e+00
7.664029979956421545e-01,3.489276533697044158e+00,5.776189462990182211e-01,2.620811929687568709e-01
8.173766201782075580e-01,8.168574195383072611e-01,7.573947825087025132e-01,1.993416954979612132e-01
1.254642456813096718e+00,1.249995097327420090e+00,1.013514960288577793e+00,3.813487709168432438e-02
9.101473847279603069e-01,9.090362722854914423e-01,8.484338151353713053e-01,1.483051506786256246e-01
8.978777287397488038e-01,2.763485359875056169e+00,5.871056982673300340e+00,2.267956476313476522e+00
1.080918906760788945e+00,1.080734571599792471e+00,9.112110627329534918e-01,6.735417091098344633e-01
7.978935151449220164e-01,7.975272865902479635e-01,7.454927616479649632e-01,2.140143730590125526e-01
8.837521595064302682e-01,8.823046639760671050e-01,7.860539019925297799e-01,2.278987692055199632e-01
9.026163266755211634e-01,9.012339512317808499e-01,8.198946731125289489e-01,7.347940770949626943e-01
8.980952807739004395e-01,7.690082237409764376e-01,6.053587874659560164e+00,2.249652106679085883e-01
1.016645979502046826e+00,1.014512270617902168e+00,8.813864159738613591e-01,6.408343391948690959e-01
9.314811564536340516e-01,9.296635730846765089e-01,8.270836636734149039e-01,7.072952644050348181e-02
6.774153981171255889e-01,4.633808204034719935e+00,2.636533953120383966e+00,1.962789419394855628e+00
9.943963700806456307e-01,9.917428161613074389e-01,8.604710326415212496e-01,1.958372113977271123e-01
4.498385558676850451e+03,7.629543014235704579e-01,8.388336529644636608e-01,1.555433564860205231e-01
6.979638140164191595e-01,6.978836051538073182e-01,6.722156025267540524e-01,2.388139921166724799e-01
9.810600437212049219e-01,9.788683589115233508e-01,8.760822645760312222e-01,7.745508497731240505e-02
9.196604698571541059e-01,8.301104754120901319e+00,7.136024802839017189e-01,1.199123367249520511e+00
8.365441612275953398e-01,6.639271286814508732e-01,7.417575166681571019e+00,2.959653578421238551e-01
7.509112056724482898e-01,7.504914143094646439e-01,3.929947826588593873e+00,2.003230130601330872e-01
8.887904914443300886e-01,8.859720918056884775e-01,6.899347269152947826e-01,6.443441763653370291e-01
7.404901092434776899e-01,5.726574942836145654e-01,5.718261314680070928e-01,1.540578289806869394e+00
8.176530216687526442e-01,8.173875162219133017e-01,7.599424467621676005e-01,5.755119077710502129e-01
7.135342894327508789e-01,7.127326440934785845e-01,1.569437579976390218e+00,1.200055040142798735e+00
9.075322576608890746e-01,9.065602501754919107e-01,8.364371240294780074e-01,7.953245004358626691e-01
1.077350307862314560e+00,1.074581964765598086e+00,9.175094988372748395e-01,1.878524323082178538e-01
1.023862362632076417e+00,1.021494498589343936e+00,8.764076609713964405e-01,1.188195304206955960e+00
9.056879029517690416e-01,9.042955473804475952e-01,8.174263867344487844e-01,1.416148730257780208e-01
8.674897106895818055e-01,8.678554338636799148e-01,8.033768541853485434e-01,1.660664229813084702e-01
1.026564484648769593e+00,1.026588784528849718e+00,8.983160423950879991e-01,5.925734800512031525e-02
9.451920263518301946e-01,9.430437089306682452e-01,8.243510420118058679e-01,2.081799787675956970e-01
7.415439004212960317e-01,7.409773453159411716e-01,6.743719181371022886e-01,2.297412840393469491e+00
7.736029811629554498e-01,7.734255817557796897e-01,7.278776880496480306e-01,1.680082145307300046e-01
7.403062851440423975e-01,7.402618052407190508e-01,6.879541511469464687e-01,7.646650168587185714e-01
1.156615275562957956e+00,1.153067397939028016e+00,9.687316216331712804e-01,1.017093400297524874e-01
8.577258762732700159e-01,7.899356831220712971e-01,2.261794043322145509e+00,3.286319385758003087e+00
9.663284894089230193e-01,9.645029960986570838e-01,8.424129622534162198e-01,6.631167072334877011e-01
8.338473171878051371e-01,8.334753947226991588e-01,7.738783237496438261e-01,1.702898594572761271e+00
8.670533712763051071e-01,8.664789641285898236e-01,7.855439353209001663e-01,2.102260350251436150e-01
9.920815212018533336e-01,9.907777714398372515e-01,8.862678381158669572e-01,7.054510510163067294e-02
7.939297638382680766e-01,7.932491471190432630e-01,7.436482244364436278e-01,6.331010656993596442e-01
1.017143115674358889e+00,1.015126861199228570e+00,8.887778116785467475e-01,1.231496172015685564e-01
8.283277896984087008e-01,8.270080212853466728e-01,7.618499862723856486e-01,1.135477101785102860e-01
8.994289213286551510e-01,8.983401428816298884e-01,8.279522416836304632e-01,1.949024712382514402e-01
6.834586351779187163e-01,6.831120335163085588e-01,6.546544156913496337e-01,5.710509163075400130e-01
1.148420304010529858e+00,1.145149228731086932e+00,9.396685767796597588e-01,1.009204040330300700e-01
5.974107833679582757e-01,5.972611811908485890e-01,5.900406824113877402e-01,2.961407180530898353e-01
8.352521156764527444e-01,3.932550679572383245e+00,7.156720775112621613e-01,3.020795498788404476e+00
7.657781098400203712e-01,3.419679873346852084e+00,1.038406443451219463e+00,3.744396018585137931e+00
1.005708885205141012e+00,1.005841212171357579e+00,8.518925733563165181e-01,1.974792850932951538e-01
1.058427113296080302e+00,1.056450290897569033e+00,9.141530336183416594e-01,1.504824955029682165e-01
8.892091199114904310e-01,8.877055020781172701e-01,7.847054427875634897e-01,2.400798191216855781e-01
7.087908560213419529e-01,7.081330544166379859e-01,6.564430939725089953e-01,8.448892952975608495e-01
8.969087532828800002e-01,8.951241675994779934e-01,7.856063443258037848e-01,2.179244406237563214e-01
7.562819203200827900e-01,7.558259116153929202e-01,7.233486409358786950e-01,7.766097288222854056e-01
1.156570260867817002e+00,1.154798122162366214e+00,9.639494109604276328e-01,1.841558106223266378e-01
9.831685174703912455e-01,9.805498038381397219e-01,8.387330808325753617e-01,1.021723133419755875e-01
8.479237115981856920e-01,8.462415084828321943e-01,7.552797229273953139e-01,2.814582439182613527e-01
1.039111888452483701e+00,8.639485843142086230e-01,1.045483676566667697e+01,4.380910528353519240e+00
1.323840069890120263e+00,1.321290130674303231e+00,1.080686245554763447e+00,5.198693200746914295e-02
8.467463431813797570e-01,8.451735287089545690e-01,8.187734929610106516e-01,7.676737181562983681e-01
1.008526979689283065e+00,1.006646675291899662e+00,8.793914176288973872e-01,2.212335054256433509e-01
6.088755629372375466e-01,1.128117914866736626e+01,4.009204473530587620e+00,3.432554240299997561e-01
1.045076901139079917e+00,1.044020053372298973e+00,8.986541291771297235e-01,6.376306441126483593e-01
9.274144139399362885e-01,9.272401866135805415e-01,8.470075415549370712e-01,1.034489642032865725e-01
1.016710414630416892e+00,1.015303003608786003e+00,8.940839748522083630e-01,1.828104682332160336e-01
1.422843242927392504e+00,1.422044937833586875e+00,1.108521826230967733e+00,1.861783883675015294e-01
8.809565206340108645e-01,8.795344039891958010e-01,7.758081503374860688e-01,2.283467064894099396e-01
6.287173838911647161e-01,6.286395649757035020e-01,6.156116546676019263e-01,2.979990602858089144e-01
8.290161231467516600e-01,8.284477832262495678e-01,7.315932039987058655e-01,7.306953853489245310e-01
9.992538210125102571e-01,5.202153373343525011e+00,3.268873116307184912e+00,1.785298810217258891e+00
9.467423659189883045e-01,1.773699378329193888e+00,8.887052505521003676e-01,2.271406194976139103e-01
9.656942974114735012e-01,9.643341102235686302e-01,8.642495318958269834e-01,1.754751722418283477e-01
7.723886895244945761e-01,7.728923127539639726e-01,7.334892180547123441e-01,2.234539870372919401e-01
1.041145791653021568e+00,8.752657035619764159e-01,7.364284711800415106e-01,5.271641151603920772e-01
1.141241445739876070e+00,1.139560172732271726e+00,1.005877876107299729e+00,1.169297988896071533e-01
9.729510475780116519e-01,9.715651137053218367e-01,8.727137574807226628e-01,1.303492195156727707e-01
1.000625287432109323e+00,9.995941264855356945e-01,8.757418229319906544e-01,1.468335438264853632e-01
8.724749747832678537e-01,8.721617619183856807e-01,8.128377195241405229e-01,1.866172830271425054e-01
8.601089836441410119e-01,8.594929909040377458e-01,7.817101907703868369e-01,4.003816617464968641e-01
1.054114120597925641e+00,1.051634441954517829e+00,9.107384782546084079e-01,1.084059912759714139e+00
1.079749069704262210e+00,1.076946626960270326e+00,8.477890782968195982e-01,2.140372501767528191e-01
9.706863369965674782e-01,9.687255016014860720e-01,8.292674664175126997e-01,3.619652329707492289e-01
1.142489818682148384e+00,1.141398631417222864e+00,9.864224320799348522e-01,4.112857707775030569e-02
1.233266890878849331e+00,1.229263074773208952e+00,1.000783171076026212e+00,9.707882157998024009e-02
7.761338272709376040e-01,7.760335951976384816e-01,7.216422579163106477e-01,5.645817713437356611e-01
1.308686596633575006e+00,1.307643014041696805e+00,1.041111441409438232e+00,1.814664950289592016e-01
7.688786356781653897e-01,6.424505028545065777e+00,2.893306411019277213e+00,2.917541379603736940e-01
1.104336734167944201e+00,1.101721338964445129e+00,9.717179408069412938e-01,6.928302731785981883e-02
1.127685326329890048e+00,1.124271964786196287e+00,9.232671246773900275e-01,1.435399153524340443e-01
9.146154393016679984e-01,9.136349651121795645e-01,8.200258076644970640e-01,1.644382026621176718e-01
9.792387110964432262e-01,9.777633680710143826e-01,8.944191438537177907e-01,3.489750933378842068e-02
7.498307908956461931e-01,7.494351359231977705e-01,7.165153964471974168e-01,2.120629774081352892e-01
