alpha,N_species,w,mean_leading_eigenvalue,extinction_counter, attempt_counter
0.375000,25.000000,0.300000,-1.085714,0.000000,1.000000
0.375000,25.000000,0.650000,-1.079043,0.000000,1.000000
0.375000,25.000000,0.550000,-1.073834,0.000000,1.000000
0.375000,25.000000,0.750000,-1.068256,0.000000,1.000000
0.375000,25.000000,0.600000,-1.078464,0.000000,1.000000
0.375000,25.000000,0.350000,-1.082628,0.000000,1.000000
0.375000,25.000000,0.900000,-1.074231,0.000000,1.000000
0.375000,25.000000,0.800000,-1.071473,0.000000,1.000000
0.375000,25.000000,0.500000,-1.075398,0.000000,1.000000
0.375000,25.000000,1.000000,-1.057832,0.000000,1.000000
0.375000,25.000000,0.850000,-1.062657,0.000000,1.000000
0.375000,25.000000,0.700000,-1.074089,0.000000,1.000000
0.375000,50.000000,0.000000,-1.088969,0.000000,1.000000
0.375000,25.000000,0.950000,-1.066666,0.000000,1.000000
0.375000,50.000000,0.100000,-1.085102,0.000000,1.000000
0.375000,50.000000,0.550000,-1.065614,0.000000,1.000000
0.375000,50.000000,0.150000,-1.081567,0.000000,1.000000
0.375000,50.000000,0.200000,-1.078726,0.000000,1.000000
0.375000,50.000000,0.800000,-1.047469,0.000000,1.000000
0.375000,50.000000,0.750000,-1.054345,0.000000,1.000000
0.375000,50.000000,0.850000,-1.052466,0.000000,1.000000
0.375000,50.000000,0.500000,-1.062617,0.000000,1.000000
0.375000,50.000000,0.250000,-1.077739,0.000000,1.000000
0.375000,50.000000,0.350000,-1.071989,0.000000,1.000000
0.375000,50.000000,0.050000,-1.086492,0.000000,1.000000
0.375000,50.000000,0.450000,-1.070042,0.000000,1.000000
0.375000,50.000000,0.900000,-1.050936,0.000000,1.000000
0.375000,50.000000,0.300000,-1.072794,0.000000,1.000000
0.375000,50.000000,0.600000,-1.057585,0.000000,1.000000
0.375000,50.000000,0.700000,-1.058442,0.000000,1.000000
0.375000,50.000000,1.000000,-1.045124,0.000000,1.000000
0.375000,50.000000,0.650000,-1.055938,0.000000,1.000000
0.625000,10.000000,0.000000,-1.154468,0.000000,1.000000
0.375000,50.000000,0.400000,-1.073791,0.000000,1.000000
0.625000,10.000000,0.100000,-1.153632,0.000000,1.000000
0.625000,10.000000,0.150000,-1.152161,0.000000,1.000000
0.375000,50.000000,0.950000,-1.041194,0.000000,1.000000
0.625000,10.000000,0.050000,-1.152811,0.000000,1.000000
0.375000,100.000000,0.050000,-1.082576,0.000000,1.000000
0.625000,10.000000,0.200000,-1.150236,0.000000,1.000000
0.625000,10.000000,0.250000,-1.152664,0.000000,1.000000
0.375000,100.000000,0.000000,-1.086490,0.000000,1.000000
0.625000,10.000000,0.300000,-1.150741,0.000000,1.000000
0.625000,10.000000,0.350000,-1.151168,0.000000,1.000000
0.375000,100.000000,0.150000,-1.071153,0.000000,1.000000
0.375000,100.000000,0.300000,-1.062592,0.000000,1.000000
0.625000,10.000000,0.450000,-1.149542,0.000000,1.000000
0.625000,10.000000,0.500000,-1.149702,0.000000,1.000000
0.625000,10.000000,0.400000,-1.149295,0.000000,1.000000
0.625000,10.000000,0.650000,-1.146415,0.000000,1.000000
0.625000,10.000000,0.850000,-1.139417,0.000000,1.000000
0.625000,10.000000,0.750000,-1.147423,0.000000,1.000000
0.625000,10.000000,0.550000,-1.147568,0.000000,1.000000
0.625000,10.000000,0.700000,-1.147970,0.000000,1.000000
0.625000,10.000000,0.600000,-1.146781,0.000000,1.000000
0.375000,100.000000,0.250000,-1.066585,0.000000,1.000000
0.625000,10.000000,0.950000,-1.148534,0.000000,1.000000
0.375000,100.000000,0.200000,-1.066408,0.000000,1.000000
0.375000,100.000000,0.550000,-1.043889,0.000000,1.000000
0.625000,10.000000,0.800000,-1.149665,0.000000,1.000000
0.625000,25.000000,0.000000,-1.151777,0.000000,1.000000
0.375000,100.000000,0.100000,-1.078730,0.000000,1.000000
0.375000,100.000000,0.650000,-1.034754,0.000000,1.000000
0.375000,100.000000,0.450000,-1.052322,0.000000,1.000000
0.375000,100.000000,0.350000,-1.054547,0.000000,1.000000
0.375000,100.000000,0.850000,-1.011941,0.000000,1.000000
0.375000,100.000000,0.500000,-1.046892,0.000000,1.000000
0.375000,100.000000,0.700000,-1.024662,0.000000,1.000000
0.375000,100.000000,1.000000,-1.005219,0.000000,1.000000
0.375000,100.000000,0.600000,-1.032852,0.000000,1.000000
0.375000,100.000000,0.800000,-1.025297,0.000000,1.000000
0.375000,100.000000,0.900000,-1.016774,0.000000,1.000000
0.375000,100.000000,0.750000,-1.022498,0.000000,1.000000
0.625000,10.000000,0.900000,-1.148887,0.000000,1.000000
0.375000,100.000000,0.950000,-1.005732,0.000000,1.000000
0.375000,100.000000,0.400000,-1.054579,0.000000,1.000000
0.625000,10.000000,1.000000,-1.147825,0.000000,1.000000
0.625000,25.000000,0.050000,-1.151481,0.000000,1.000000
0.625000,25.000000,0.350000,-1.145127,0.000000,1.000000
0.625000,25.000000,0.200000,-1.148469,0.000000,1.000000
0.625000,25.000000,0.400000,-1.142661,0.000000,1.000000
0.625000,25.000000,0.800000,-1.129214,0.000000,1.000000
0.625000,25.000000,0.300000,-1.144885,0.000000,1.000000
0.625000,25.000000,0.450000,-1.141407,0.000000,1.000000
0.625000,25.000000,0.700000,-1.137756,0.000000,1.000000
0.625000,25.000000,0.150000,-1.148951,0.000000,1.000000
0.625000,25.000000,0.100000,-1.149756,0.000000,1.000000
0.625000,25.000000,0.600000,-1.136064,0.000000,1.000000
0.625000,25.000000,0.550000,-1.140698,0.000000,1.000000
0.625000,25.000000,0.750000,-1.134495,0.000000,1.000000
0.625000,25.000000,0.500000,-1.140979,0.000000,1.000000
0.625000,25.000000,0.950000,-1.123708,0.000000,1.000000
0.625000,25.000000,0.850000,-1.136784,0.000000,1.000000
0.625000,25.000000,0.250000,-1.147650,0.000000,1.000000
0.625000,25.000000,0.900000,-1.132326,0.000000,1.000000
0.625000,25.000000,1.000000,-1.130882,0.000000,1.000000
0.625000,50.000000,0.050000,-1.148546,0.000000,1.000000
0.625000,25.000000,0.650000,-1.137851,0.000000,1.000000
0.625000,50.000000,0.450000,-1.123301,0.000000,1.000000
0.625000,50.000000,0.100000,-1.146846,0.000000,1.000000
0.625000,50.000000,0.000000,-1.149767,0.000000,1.000000
0.625000,50.000000,0.150000,-1.143508,0.000000,1.000000
0.625000,50.000000,0.250000,-1.139342,0.000000,1.000000
0.625000,50.000000,0.550000,-1.132258,0.000000,1.000000
0.625000,50.000000,0.350000,-1.134700,0.000000,1.000000
0.625000,50.000000,0.200000,-1.140158,0.000000,1.000000
0.625000,50.000000,0.600000,-1.124765,0.000000,1.000000
0.625000,50.000000,0.300000,-1.136123,0.000000,1.000000
0.625000,50.000000,1.000000,-1.121478,0.000000,1.000000
0.625000,50.000000,0.800000,-1.121098,0.000000,1.000000
0.625000,50.000000,0.500000,-1.134914,0.000000,1.000000
0.625000,50.000000,0.900000,-1.116807,0.000000,1.000000
0.625000,50.000000,0.650000,-1.123259,0.000000,1.000000
0.625000,50.000000,0.750000,-1.122912,0.000000,1.000000
0.625000,50.000000,0.400000,-1.134545,0.000000,1.000000
0.625000,50.000000,0.700000,-1.124187,0.000000,1.000000
0.875000,10.000000,0.000000,-1.215193,0.000000,1.000000
0.875000,10.000000,0.050000,-1.217222,0.000000,1.000000
0.625000,50.000000,0.950000,-1.110632,0.000000,1.000000
0.625000,50.000000,0.850000,-1.112492,0.000000,1.000000
0.875000,10.000000,0.100000,-1.215269,0.000000,1.000000
0.625000,100.000000,0.000000,-1.143755,0.000000,1.000000
0.875000,10.000000,0.150000,-1.215993,0.000000,1.000000
0.875000,10.000000,0.200000,-1.212189,0.000000,1.000000
0.625000,100.000000,0.350000,-1.118930,0.000000,1.000000
0.875000,10.000000,0.250000,-1.211536,0.000000,1.000000
0.875000,10.000000,0.350000,-1.210683,0.000000,1.000000
0.875000,10.000000,0.300000,-1.216641,0.000000,1.000000
0.875000,10.000000,0.400000,-1.210065,0.000000,1.000000
0.875000,10.000000,0.600000,-1.202162,0.000000,1.000000
0.875000,10.000000,0.450000,-1.212560,0.000000,1.000000
0.875000,10.000000,0.500000,-1.214092,0.000000,1.000000
0.875000,10.000000,0.700000,-1.206366,0.000000,1.000000
0.875000,10.000000,0.550000,-1.212614,0.000000,1.000000
0.625000,100.000000,0.050000,-1.144137,0.000000,1.000000
0.875000,10.000000,0.900000,-1.200400,0.000000,1.000000
0.875000,10.000000,0.850000,-1.206631,0.000000,1.000000
0.625000,100.000000,0.300000,-1.119659,0.000000,1.000000
0.625000,100.000000,0.450000,-1.110848,0.000000,1.000000
0.875000,10.000000,0.650000,-1.208289,0.000000,1.000000
0.625000,100.000000,0.550000,-1.108456,0.000000,1.000000
0.625000,100.000000,0.400000,-1.122316,0.000000,1.000000
0.625000,100.000000,0.200000,-1.132942,0.000000,1.000000
0.875000,25.000000,0.000000,-1.213145,0.000000,1.000000
0.625000,100.000000,0.800000,-1.084457,0.000000,1.000000
0.625000,100.000000,0.850000,-1.095003,0.000000,1.000000
0.625000,100.000000,0.950000,-1.071658,0.000000,1.000000
0.875000,10.000000,0.950000,-1.213425,0.000000,1.000000
0.875000,10.000000,0.800000,-1.211377,0.000000,1.000000
0.625000,100.000000,0.700000,-1.109655,0.000000,1.000000
0.625000,100.000000,1.000000,-1.071909,0.000000,1.000000
0.625000,100.000000,0.150000,-1.138628,0.000000,1.000000
0.625000,100.000000,0.500000,-1.110381,0.000000,1.000000
0.625000,100.000000,0.100000,-1.136387,0.000000,1.000000
0.875000,10.000000,1.000000,-1.208422,0.000000,1.000000
0.625000,100.000000,0.650000,-1.101561,0.000000,1.000000
0.625000,100.000000,0.250000,-1.124804,0.000000,1.000000
0.875000,10.000000,0.750000,-1.209746,0.000000,1.000000
0.625000,100.000000,0.600000,-1.106170,0.000000,1.000000
0.625000,100.000000,0.900000,-1.078993,0.000000,1.000000
0.625000,100.000000,0.750000,-1.089412,0.000000,1.000000
0.875000,25.000000,0.050000,-1.212170,0.000000,1.000000
0.875000,25.000000,0.100000,-1.208780,0.000000,1.000000
0.875000,25.000000,0.150000,-1.212039,0.000000,1.000000
0.875000,25.000000,0.200000,-1.210138,0.000000,1.000000
0.875000,25.000000,0.300000,-1.208111,0.000000,1.000000
0.875000,25.000000,0.350000,-1.208588,0.000000,1.000000
0.875000,25.000000,0.650000,-1.204224,0.000000,1.000000
0.875000,25.000000,0.450000,-1.206129,0.000000,1.000000
0.875000,25.000000,0.600000,-1.204995,0.000000,1.000000
0.875000,25.000000,0.400000,-1.204595,0.000000,1.000000
0.875000,25.000000,0.800000,-1.199022,0.000000,1.000000
0.875000,25.000000,0.250000,-1.205435,0.000000,1.000000
0.875000,25.000000,0.500000,-1.206027,0.000000,1.000000
0.875000,25.000000,0.550000,-1.202416,0.000000,1.000000
0.875000,25.000000,0.900000,-1.189992,0.000000,1.000000
0.875000,25.000000,1.000000,-1.191728,0.000000,1.000000
0.875000,25.000000,0.700000,-1.198226,0.000000,1.000000
0.875000,25.000000,0.950000,-1.198476,0.000000,1.000000
0.875000,25.000000,0.750000,-1.201725,0.000000,1.000000
0.875000,25.000000,0.850000,-1.201104,0.000000,1.000000
0.875000,50.000000,0.000000,-1.209209,0.000000,1.000000
0.875000,50.000000,0.050000,-1.210905,0.000000,1.000000
0.875000,50.000000,0.150000,-1.208170,0.000000,1.000000
0.875000,50.000000,0.250000,-1.198058,0.000000,1.000000
0.875000,50.000000,0.100000,-1.208442,0.000000,1.000000
0.875000,50.000000,0.400000,-1.193857,0.000000,1.000000
0.875000,50.000000,0.300000,-1.197733,0.000000,1.000000
0.875000,50.000000,0.200000,-1.203649,0.000000,1.000000
0.875000,50.000000,0.350000,-1.201291,0.000000,1.000000
0.875000,50.000000,0.550000,-1.193090,0.000000,1.000000
0.875000,50.000000,0.600000,-1.195334,0.000000,1.000000
0.875000,50.000000,0.500000,-1.197071,0.000000,1.000000
0.875000,50.000000,0.650000,-1.192817,0.000000,1.000000
0.875000,50.000000,0.800000,-1.183638,0.000000,1.000000
0.875000,50.000000,0.850000,-1.171625,0.000000,1.000000
0.875000,50.000000,0.450000,-1.196243,0.000000,1.000000
0.875000,50.000000,0.950000,-1.177054,0.000000,1.000000
0.875000,50.000000,1.000000,-1.184163,0.000000,1.000000
0.875000,50.000000,0.700000,-1.188082,0.000000,1.000000
0.875000,50.000000,0.750000,-1.186807,0.000000,1.000000
1.125000,10.000000,0.050000,-1.277962,0.000000,1.000000
1.125000,10.000000,0.150000,-1.278156,0.000000,1.000000
0.875000,100.000000,0.100000,-1.198782,0.000000,1.000000
0.875000,50.000000,0.900000,-1.178195,0.000000,1.000000
1.125000,10.000000,0.100000,-1.274724,0.000000,1.000000
1.125000,10.000000,0.000000,-1.278232,0.000000,1.000000
1.125000,10.000000,0.250000,-1.274118,0.000000,1.000000
1.125000,10.000000,0.200000,-1.273694,0.000000,1.000000
0.875000,100.000000,0.050000,-1.204670,0.000000,1.000000
0.875000,100.000000,0.000000,-1.203152,0.000000,1.000000
1.125000,10.000000,0.300000,-1.272037,0.000000,1.000000
1.125000,10.000000,0.350000,-1.273691,0.000000,1.000000
1.125000,10.000000,0.400000,-1.271141,0.000000,1.000000
1.125000,10.000000,0.500000,-1.274398,0.000000,1.000000
1.125000,10.000000,0.600000,-1.273172,0.000000,1.000000
1.125000,10.000000,0.850000,-1.269703,0.000000,1.000000
1.125000,10.000000,0.700000,-1.275265,0.000000,1.000000
1.125000,10.000000,0.750000,-1.273785,0.000000,1.000000
1.125000,10.000000,0.550000,-1.276657,0.000000,1.000000
1.125000,10.000000,0.450000,-1.270991,0.000000,1.000000
1.125000,10.000000,0.950000,-1.271081,0.000000,1.000000
0.875000,100.000000,0.550000,-1.158560,0.000000,1.000000
0.875000,100.000000,0.400000,-1.183555,0.000000,1.000000
0.875000,100.000000,0.200000,-1.192208,0.000000,1.000000
1.125000,10.000000,0.900000,-1.266712,0.000000,1.000000
1.125000,10.000000,0.800000,-1.271719,0.000000,1.000000
1.125000,10.000000,0.650000,-1.269772,0.000000,1.000000
0.875000,100.000000,0.500000,-1.171012,0.000000,1.000000
1.125000,10.000000,1.000000,-1.270706,0.000000,1.000000
0.875000,100.000000,0.450000,-1.179393,0.000000,1.000000
0.875000,100.000000,0.350000,-1.179813,0.000000,1.000000
0.875000,100.000000,0.150000,-1.201101,0.000000,1.000000
0.875000,100.000000,0.600000,-1.174203,0.000000,1.000000
0.875000,100.000000,0.950000,-1.164664,0.000000,1.000000
0.875000,100.000000,0.650000,-1.157484,0.000000,1.000000
1.125000,25.000000,0.000000,-1.274593,0.000000,1.000000
0.875000,100.000000,0.800000,-1.152646,0.000000,1.000000
0.875000,100.000000,0.850000,-1.157536,0.000000,1.000000
0.875000,100.000000,0.750000,-1.164911,0.000000,1.000000
0.875000,100.000000,0.250000,-1.192059,0.000000,1.000000
1.125000,25.000000,0.050000,-1.270410,0.000000,1.000000
0.875000,100.000000,0.300000,-1.189063,0.000000,1.000000
0.875000,100.000000,0.700000,-1.159141,0.000000,1.000000
0.875000,100.000000,0.900000,-1.153517,0.000000,1.000000
0.875000,100.000000,1.000000,-1.145781,0.000000,1.000000
1.125000,25.000000,0.150000,-1.270139,0.000000,1.000000
1.125000,25.000000,0.100000,-1.273717,0.000000,1.000000
1.125000,25.000000,0.250000,-1.273013,0.000000,1.000000
1.125000,25.000000,0.450000,-1.268784,0.000000,1.000000
1.125000,25.000000,0.200000,-1.273989,0.000000,1.000000
1.125000,25.000000,0.500000,-1.265505,0.000000,1.000000
1.125000,25.000000,0.400000,-1.272138,0.000000,1.000000
1.125000,25.000000,0.300000,-1.273208,0.000000,1.000000
1.125000,25.000000,0.750000,-1.258048,0.000000,1.000000
1.125000,25.000000,0.350000,-1.270892,0.000000,1.000000
1.125000,25.000000,0.800000,-1.260240,0.000000,1.000000
1.125000,25.000000,0.550000,-1.268367,0.000000,1.000000
1.125000,25.000000,0.600000,-1.268641,0.000000,1.000000
1.125000,25.000000,0.650000,-1.261109,0.000000,1.000000
1.125000,25.000000,0.900000,-1.267023,0.000000,1.000000
1.125000,25.000000,0.850000,-1.263947,0.000000,1.000000
1.125000,25.000000,0.700000,-1.259369,0.000000,1.000000
1.125000,50.000000,0.150000,-1.262743,0.000000,1.000000
1.125000,25.000000,1.000000,-1.256715,0.000000,1.000000
1.125000,50.000000,0.000000,-1.273338,0.000000,1.000000
1.125000,50.000000,0.050000,-1.264851,0.000000,1.000000
1.125000,50.000000,0.300000,-1.263261,0.000000,1.000000
1.125000,25.000000,0.950000,-1.262629,0.000000,1.000000
1.125000,50.000000,0.250000,-1.260833,0.000000,1.000000
1.125000,50.000000,0.200000,-1.264439,0.000000,1.000000
1.125000,50.000000,0.100000,-1.269637,0.000000,1.000000
1.125000,50.000000,0.650000,-1.248296,0.000000,1.000000
1.125000,50.000000,0.350000,-1.265291,0.000000,1.000000
1.125000,50.000000,0.600000,-1.260145,0.000000,1.000000
1.125000,50.000000,0.550000,-1.258499,0.000000,1.000000
1.125000,50.000000,0.450000,-1.260033,0.000000,1.000000
1.125000,50.000000,0.400000,-1.261765,0.000000,1.000000
1.125000,50.000000,1.000000,-1.252185,0.000000,1.000000
1.125000,50.000000,0.800000,-1.258848,0.000000,1.000000
1.125000,50.000000,0.500000,-1.256498,0.000000,1.000000
1.125000,50.000000,0.700000,-1.261849,0.000000,1.000000
1.125000,50.000000,0.950000,-1.245418,0.000000,1.000000
1.125000,50.000000,0.850000,-1.238302,0.000000,1.000000
1.125000,50.000000,0.900000,-1.247429,0.000000,1.000000
1.125000,50.000000,0.750000,-1.253323,0.000000,1.000000
1.375000,10.000000,0.050000,-1.339442,0.000000,1.000000
1.375000,10.000000,0.150000,-1.339652,0.000000,1.000000
1.125000,100.000000,0.200000,-1.254311,0.000000,1.000000
1.375000,10.000000,0.100000,-1.339361,0.000000,1.000000
1.125000,100.000000,0.050000,-1.256530,0.000000,1.000000
1.375000,10.000000,0.200000,-1.337831,0.000000,1.000000
1.125000,100.000000,0.000000,-1.259704,0.000000,1.000000
1.375000,10.000000,0.350000,-1.337100,0.000000,1.000000
1.375000,10.000000,0.250000,-1.334680,0.000000,1.000000
1.375000,10.000000,0.300000,-1.336253,0.000000,1.000000
1.375000,10.000000,0.000000,-1.339921,0.000000,1.000000
1.125000,100.000000,0.700000,-1.229596,0.000000,1.000000
1.375000,10.000000,0.400000,-1.342871,0.000000,1.000000
1.375000,10.000000,0.450000,-1.340046,0.000000,1.000000
1.375000,10.000000,0.600000,-1.335247,0.000000,1.000000
1.375000,10.000000,0.550000,-1.338934,0.000000,1.000000
1.375000,10.000000,0.750000,-1.328694,0.000000,1.000000
1.375000,10.000000,0.650000,-1.343050,0.000000,1.000000
1.375000,10.000000,0.500000,-1.338057,0.000000,1.000000
1.125000,100.000000,0.450000,-1.246298,0.000000,1.000000
1.375000,10.000000,0.850000,-1.338073,0.000000,1.000000
1.375000,10.000000,0.800000,-1.335829,0.000000,1.000000
1.125000,100.000000,0.300000,-1.250401,0.000000,1.000000
1.125000,100.000000,0.650000,-1.233454,0.000000,1.000000
1.125000,100.000000,0.150000,-1.255536,0.000000,1.000000
1.375000,10.000000,0.700000,-1.329036,0.000000,1.000000
1.125000,100.000000,0.350000,-1.249396,0.000000,1.000000
1.125000,100.000000,0.500000,-1.249567,0.000000,1.000000
1.125000,100.000000,0.400000,-1.254701,0.000000,1.000000
1.125000,100.000000,0.750000,-1.231921,0.000000,1.000000
1.375000,10.000000,0.900000,-1.329523,0.000000,1.000000
1.125000,100.000000,0.250000,-1.250684,0.000000,1.000000
1.125000,100.000000,1.000000,-1.206972,0.000000,1.000000
1.125000,100.000000,0.600000,-1.229286,0.000000,1.000000
1.125000,100.000000,0.100000,-1.258210,0.000000,1.000000
1.125000,100.000000,0.800000,-1.242330,0.000000,1.000000
1.375000,25.000000,0.000000,-1.336240,0.000000,1.000000
1.125000,100.000000,0.850000,-1.212887,0.000000,1.000000
1.375000,10.000000,1.000000,-1.338085,0.000000,1.000000
1.125000,100.000000,0.550000,-1.249284,0.000000,1.000000
1.125000,100.000000,0.950000,-1.203024,0.000000,1.000000
1.375000,10.000000,0.950000,-1.328636,0.000000,1.000000
1.125000,100.000000,0.900000,-1.222048,0.000000,1.000000
1.375000,25.000000,0.250000,-1.333270,0.000000,1.000000
1.375000,25.000000,0.050000,-1.335752,0.000000,1.000000
1.375000,25.000000,0.350000,-1.328145,0.000000,1.000000
1.375000,25.000000,0.150000,-1.337284,0.000000,1.000000
1.375000,25.000000,0.100000,-1.333126,0.000000,1.000000
1.375000,25.000000,0.200000,-1.323480,0.000000,1.000000
1.375000,25.000000,0.400000,-1.326457,0.000000,1.000000
1.375000,25.000000,0.750000,-1.321677,0.000000,1.000000
1.375000,25.000000,0.500000,-1.328936,0.000000,1.000000
1.375000,25.000000,0.600000,-1.321663,0.000000,1.000000
1.375000,25.000000,0.300000,-1.320673,0.000000,1.000000
1.375000,25.000000,0.900000,-1.324968,0.000000,1.000000
1.375000,25.000000,0.450000,-1.329609,0.000000,1.000000
1.375000,25.000000,0.550000,-1.332238,0.000000,1.000000
1.375000,25.000000,0.950000,-1.329182,0.000000,1.000000
1.375000,25.000000,1.000000,-1.309472,0.000000,1.000000
1.375000,25.000000,0.700000,-1.316254,0.000000,1.000000
1.375000,25.000000,0.850000,-1.327326,0.000000,1.000000
1.375000,25.000000,0.650000,-1.321579,0.000000,1.000000
1.375000,25.000000,0.800000,-1.330839,0.000000,1.000000
1.375000,50.000000,0.000000,-1.332676,0.000000,1.000000
1.375000,50.000000,0.050000,-1.331163,0.000000,1.000000
1.375000,50.000000,0.100000,-1.329030,0.000000,1.000000
1.375000,50.000000,0.250000,-1.324338,0.000000,1.000000
1.375000,50.000000,0.400000,-1.318152,0.000000,1.000000
1.375000,50.000000,0.350000,-1.329047,0.000000,1.000000
1.375000,50.000000,0.200000,-1.327081,0.000000,1.000000
1.375000,50.000000,0.500000,-1.330872,0.000000,1.000000
1.375000,50.000000,0.600000,-1.328606,0.000000,1.000000
1.375000,50.000000,0.150000,-1.327313,0.000000,1.000000
1.375000,50.000000,0.550000,-1.317533,0.000000,1.000000
1.375000,50.000000,0.300000,-1.327946,0.000000,1.000000
1.375000,50.000000,0.650000,-1.316900,0.000000,1.000000
1.375000,50.000000,0.450000,-1.328157,0.000000,1.000000
1.375000,50.000000,0.700000,-1.324840,0.000000,1.000000
1.375000,50.000000,0.950000,-1.317237,0.000000,1.000000
1.375000,50.000000,0.750000,-1.310820,0.000000,1.000000
1.375000,50.000000,0.850000,-1.323098,0.000000,1.000000
1.375000,50.000000,0.900000,-1.311672,0.000000,1.000000
1.375000,50.000000,0.800000,-1.313477,0.000000,1.000000
1.625000,10.000000,0.000000,-1.404519,0.000000,1.000000
1.375000,50.000000,1.000000,-1.283736,0.000000,1.000000
1.625000,10.000000,0.050000,-1.400652,0.000000,1.000000
1.625000,10.000000,0.200000,-1.404092,0.000000,1.000000
1.375000,100.000000,0.050000,-1.323514,0.000000,1.000000
1.625000,10.000000,0.250000,-1.400639,0.000000,1.000000
1.625000,10.000000,0.150000,-1.398367,0.000000,1.000000
1.375000,100.000000,0.400000,-1.304757,0.000000,1.000000
1.625000,10.000000,0.300000,-1.405282,0.000000,1.000000
1.375000,100.000000,0.000000,-1.320799,0.000000,1.000000
1.625000,10.000000,0.350000,-1.398798,0.000000,1.000000
1.625000,10.000000,0.400000,-1.402931,0.000000,1.000000
1.375000,100.000000,0.450000,-1.307267,0.000000,1.000000
1.375000,100.000000,0.550000,-1.314275,0.000000,1.000000
1.625000,10.000000,0.100000,-1.400366,0.000000,1.000000
1.625000,10.000000,0.450000,-1.397689,0.000000,1.000000
1.375000,100.000000,0.500000,-1.322956,0.000000,1.000000
1.375000,100.000000,0.850000,-1.305420,0.000000,1.000000
1.625000,10.000000,0.500000,-1.398885,0.000000,1.000000
1.625000,10.000000,0.600000,-1.396920,0.000000,1.000000
1.375000,100.000000,0.150000,-1.323023,0.000000,1.000000
1.625000,10.000000,0.550000,-1.399252,0.000000,1.000000
1.625000,10.000000,0.800000,-1.395179,0.000000,1.000000
1.375000,100.000000,0.100000,-1.326033,0.000000,1.000000
1.625000,10.000000,0.750000,-1.393010,0.000000,1.000000
1.625000,10.000000,0.700000,-1.397585,0.000000,1.000000
1.625000,10.000000,0.850000,-1.395295,0.000000,1.000000
1.375000,100.000000,0.300000,-1.312735,0.000000,1.000000
1.375000,100.000000,0.600000,-1.317056,0.000000,1.000000
1.625000,10.000000,0.900000,-1.402150,0.000000,1.000000
1.375000,100.000000,0.800000,-1.296354,0.000000,1.000000
1.375000,100.000000,0.650000,-1.308081,0.000000,1.000000
1.625000,10.000000,0.650000,-1.398963,0.000000,1.000000
1.375000,100.000000,0.200000,-1.316406,0.000000,1.000000
1.375000,100.000000,1.000000,-1.305518,0.000000,1.000000
1.375000,100.000000,0.950000,-1.306160,0.000000,1.000000
1.625000,10.000000,0.950000,-1.392191,0.000000,1.000000
1.375000,100.000000,0.700000,-1.304550,0.000000,1.000000
1.375000,100.000000,0.350000,-1.303240,0.000000,1.000000
1.375000,100.000000,0.250000,-1.319877,0.000000,1.000000
1.625000,10.000000,1.000000,-1.388090,0.000000,1.000000
1.625000,25.000000,0.000000,-1.391257,0.000000,1.000000
1.375000,100.000000,0.900000,-1.309759,0.000000,1.000000
1.375000,100.000000,0.750000,-1.291393,0.000000,1.000000
1.625000,25.000000,0.050000,-1.397886,0.000000,1.000000
1.625000,25.000000,0.100000,-1.394904,0.000000,1.000000
1.625000,25.000000,0.150000,-1.393122,0.000000,1.000000
1.625000,25.000000,0.350000,-1.391082,0.000000,1.000000
1.625000,25.000000,0.600000,-1.391789,0.000000,1.000000
1.625000,25.000000,0.300000,-1.396415,0.000000,1.000000
1.625000,25.000000,0.700000,-1.389956,0.000000,1.000000
1.625000,25.000000,0.400000,-1.392500,0.000000,1.000000
1.625000,25.000000,0.450000,-1.388955,0.000000,1.000000
1.625000,25.000000,0.550000,-1.386689,0.000000,1.000000
1.625000,25.000000,0.250000,-1.399983,0.000000,1.000000
1.625000,25.000000,0.950000,-1.388865,0.000000,1.000000
1.625000,25.000000,0.200000,-1.391934,0.000000,1.000000
1.625000,25.000000,0.750000,-1.397112,0.000000,1.000000
1.625000,25.000000,0.850000,-1.388430,0.000000,1.000000
1.625000,25.000000,0.800000,-1.402169,0.000000,1.000000
1.625000,25.000000,0.900000,-1.387682,0.000000,1.000000
1.625000,25.000000,0.500000,-1.378627,0.000000,1.000000
1.625000,25.000000,0.650000,-1.391824,0.000000,1.000000
1.625000,50.000000,0.000000,-1.393638,0.000000,1.000000
1.625000,25.000000,1.000000,-1.373079,0.000000,1.000000
1.625000,50.000000,0.050000,-1.386890,0.000000,1.000000
1.625000,50.000000,0.100000,-1.382929,0.000000,1.000000
1.625000,50.000000,0.150000,-1.392187,0.000000,1.000000
1.625000,50.000000,0.700000,-1.391240,0.000000,1.000000
1.625000,50.000000,0.300000,-1.391306,0.000000,1.000000
1.625000,50.000000,0.900000,-1.387581,0.000000,1.000000
1.625000,50.000000,0.450000,-1.386697,0.000000,1.000000
1.625000,50.000000,0.250000,-1.384515,0.000000,1.000000
1.625000,50.000000,0.400000,-1.386298,0.000000,1.000000
1.625000,50.000000,0.550000,-1.393433,0.000000,1.000000
1.625000,50.000000,0.800000,-1.380196,0.000000,1.000000
1.625000,50.000000,1.000000,-1.342909,0.000000,1.000000
1.625000,50.000000,0.650000,-1.370244,0.000000,1.000000
1.625000,50.000000,0.350000,-1.392099,0.000000,1.000000
1.625000,50.000000,0.600000,-1.385706,0.000000,1.000000
1.625000,50.000000,0.850000,-1.395406,0.000000,1.000000
