alpha,N_species,mu,mean_leading_eigenvalue,extinction_counter, attempt_counter
0.375000,25.000000,0.090000,-0.907116,0.000000,1.000000
0.375000,100.000000,-0.070000,nan,0.000000,5.000000
0.375000,25.000000,0.080000,-0.921561,0.000000,1.000000
0.375000,25.000000,0.100000,-0.894345,0.000000,1.000000
0.375000,25.000000,0.070000,-0.936555,0.000000,1.000000
0.375000,100.000000,-0.080000,nan,0.000000,5.000000
0.375000,100.000000,-0.020000,nan,0.000000,5.000000
0.375000,100.000000,-0.030000,nan,0.000000,5.000000
0.375000,100.000000,-0.040000,nan,0.000000,5.000000
0.375000,100.000000,-0.100000,nan,0.000000,5.000000
0.375000,100.000000,-0.060000,nan,0.000000,5.000000
0.375000,100.000000,-0.050000,nan,0.000000,5.000000
0.375000,25.000000,0.060000,-0.952623,0.000000,1.000000
0.375000,100.000000,-0.090000,nan,0.000000,5.000000
0.625000,25.000000,-0.100000,nan,0.000000,5.000000
0.625000,25.000000,-0.090000,nan,0.000000,5.000000
0.375000,50.000000,-0.010000,-0.978963,0.000000,1.000000
0.375000,50.000000,-0.030000,-0.413081,0.000000,1.000000
0.375000,50.000000,-0.020000,-0.805315,0.000000,1.000000
0.375000,50.000000,0.010000,-1.035838,0.000000,1.000000
0.375000,50.000000,0.020000,-0.992744,0.000000,1.000000
0.375000,50.000000,0.000000,-1.088374,0.000000,1.000000
0.375000,50.000000,0.040000,-0.926238,0.000000,1.000000
0.375000,50.000000,0.030000,-0.957165,0.000000,1.000000
0.375000,50.000000,0.050000,-0.900512,0.000000,1.000000
0.375000,50.000000,0.060000,-0.876993,0.000000,1.000000
0.375000,50.000000,0.080000,-0.837799,0.000000,1.000000
0.375000,50.000000,0.070000,-0.856598,0.000000,1.000000
0.375000,50.000000,0.090000,-0.820269,0.000000,1.000000
0.375000,50.000000,0.100000,-0.804220,0.000000,1.000000
0.625000,10.000000,-0.070000,-1.065668,0.000000,1.000000
0.625000,10.000000,-0.060000,-1.080866,0.000000,1.000000
0.625000,10.000000,-0.080000,-1.049121,0.000000,1.000000
0.625000,10.000000,-0.100000,-1.013101,0.000000,1.000000
0.625000,10.000000,-0.030000,-1.121758,0.000000,1.000000
0.625000,10.000000,0.000000,-1.154986,0.000000,1.000000
0.625000,10.000000,-0.040000,-1.109418,0.000000,1.000000
0.625000,10.000000,-0.090000,-1.031612,0.000000,1.000000
0.625000,10.000000,-0.020000,-1.134049,0.000000,1.000000
0.625000,10.000000,-0.050000,-1.095439,0.000000,1.000000
0.625000,10.000000,0.030000,-1.094157,0.000000,1.000000
0.625000,10.000000,0.010000,-1.132454,0.000000,1.000000
0.625000,10.000000,0.020000,-1.113813,0.000000,1.000000
0.625000,10.000000,-0.010000,-1.145222,0.000000,1.000000
0.625000,50.000000,-0.100000,nan,0.000000,5.000000
0.625000,10.000000,0.080000,-1.015198,0.000000,1.000000
0.625000,10.000000,0.070000,-1.029692,0.000000,1.000000
0.625000,10.000000,0.090000,-0.999328,0.000000,1.000000
0.625000,10.000000,0.060000,-1.045226,0.000000,1.000000
0.625000,50.000000,-0.090000,nan,0.000000,5.000000
0.625000,50.000000,-0.070000,nan,0.000000,5.000000
0.625000,10.000000,0.040000,-1.076896,0.000000,1.000000
0.625000,10.000000,0.050000,-1.061719,0.000000,1.000000
0.625000,10.000000,0.100000,-0.986003,0.000000,1.000000
0.625000,50.000000,-0.060000,nan,0.000000,5.000000
0.375000,100.000000,0.010000,-0.992682,0.000000,1.000000
0.375000,100.000000,0.000000,-1.085959,0.000000,1.000000
0.625000,25.000000,-0.080000,-0.492200,0.000000,1.000000
0.625000,50.000000,-0.050000,nan,0.000000,5.000000
0.625000,50.000000,-0.080000,nan,0.000000,5.000000
0.625000,25.000000,-0.060000,-0.852370,0.000000,1.000000
0.625000,25.000000,-0.050000,-0.935737,0.000000,1.000000
0.625000,25.000000,-0.070000,-0.726762,0.000000,1.000000
0.625000,25.000000,-0.040000,-0.998315,0.000000,1.000000
0.625000,25.000000,-0.030000,-1.049692,0.000000,1.000000
0.625000,25.000000,-0.010000,-1.126121,0.000000,1.000000
0.625000,25.000000,0.000000,-1.150286,0.000000,1.000000
0.375000,100.000000,0.030000,-0.880184,0.000000,1.000000
0.375000,100.000000,-0.010000,-0.802589,0.000000,1.000000
0.625000,25.000000,0.010000,-1.105826,0.000000,1.000000
0.625000,25.000000,-0.020000,-1.090979,0.000000,1.000000
0.375000,100.000000,0.050000,-0.809414,0.000000,1.000000
0.625000,25.000000,0.040000,-0.991554,0.000000,1.000000
0.625000,25.000000,0.020000,-1.062175,0.000000,1.000000
0.375000,100.000000,0.100000,-0.702001,0.000000,1.000000
0.625000,25.000000,0.030000,-1.025904,0.000000,1.000000
0.375000,100.000000,0.080000,-0.737676,0.000000,1.000000
0.375000,100.000000,0.070000,-0.758525,0.000000,1.000000
0.375000,100.000000,0.040000,-0.841181,0.000000,1.000000
0.375000,100.000000,0.090000,-0.719066,0.000000,1.000000
0.375000,100.000000,0.020000,-0.928906,0.000000,1.000000
0.375000,100.000000,0.060000,-0.781594,0.000000,1.000000
0.625000,25.000000,0.050000,-0.960433,0.000000,1.000000
0.625000,25.000000,0.060000,-0.932459,0.000000,1.000000
0.625000,25.000000,0.070000,-0.905618,0.000000,1.000000
0.625000,100.000000,-0.060000,nan,0.000000,5.000000
0.625000,100.000000,-0.100000,nan,0.000000,5.000000
0.625000,25.000000,0.080000,-0.881698,0.000000,1.000000
0.625000,100.000000,-0.030000,nan,0.000000,5.000000
0.625000,100.000000,-0.090000,nan,0.000000,5.000000
0.625000,25.000000,0.090000,-0.859345,0.000000,1.000000
0.625000,100.000000,-0.080000,nan,0.000000,5.000000
0.625000,25.000000,0.100000,-0.839048,0.000000,1.000000
0.625000,100.000000,-0.050000,nan,0.000000,5.000000
0.625000,100.000000,-0.040000,nan,0.000000,5.000000
0.625000,100.000000,-0.070000,nan,0.000000,5.000000
0.625000,50.000000,-0.020000,-0.994148,0.000000,1.000000
0.625000,50.000000,-0.040000,-0.413769,0.000000,1.000000
0.625000,50.000000,-0.010000,-1.089432,0.000000,1.000000
0.625000,50.000000,0.020000,-0.992331,0.000000,1.000000
0.625000,50.000000,-0.030000,-0.837566,0.000000,1.000000
0.625000,50.000000,0.010000,-1.060704,0.000000,1.000000
0.625000,50.000000,0.070000,-0.774123,0.000000,1.000000
0.625000,50.000000,0.060000,-0.806273,0.000000,1.000000
0.625000,50.000000,0.000000,-1.146993,0.000000,1.000000
0.625000,50.000000,0.030000,-0.933934,0.000000,1.000000
0.625000,50.000000,0.090000,-0.718287,0.000000,1.000000
0.625000,50.000000,0.050000,-0.844245,0.000000,1.000000
0.625000,50.000000,0.100000,-0.693898,0.000000,1.000000
0.625000,50.000000,0.080000,-0.744159,0.000000,1.000000
0.625000,50.000000,0.040000,-0.885971,0.000000,1.000000
0.875000,10.000000,-0.080000,-1.184087,0.000000,1.000000
0.875000,10.000000,-0.060000,-1.194130,0.000000,1.000000
0.875000,10.000000,-0.070000,-1.189197,0.000000,1.000000
0.875000,10.000000,-0.100000,-1.172645,0.000000,1.000000
0.875000,10.000000,-0.040000,-1.203174,0.000000,1.000000
0.875000,10.000000,-0.090000,-1.178531,0.000000,1.000000
0.875000,10.000000,-0.020000,-1.211386,0.000000,1.000000
0.875000,10.000000,0.020000,-1.162638,0.000000,1.000000
0.875000,10.000000,0.010000,-1.190024,0.000000,1.000000
0.875000,10.000000,-0.030000,-1.207365,0.000000,1.000000
0.875000,10.000000,-0.050000,-1.198779,0.000000,1.000000
0.875000,10.000000,0.040000,-1.113968,0.000000,1.000000
0.875000,10.000000,0.060000,-1.069736,0.000000,1.000000
0.625000,100.000000,-0.020000,-0.358169,0.000000,1.000000
0.625000,100.000000,0.030000,-0.807585,0.000000,1.000000
0.875000,10.000000,0.070000,-1.049465,0.000000,1.000000
0.875000,10.000000,0.030000,-1.138977,0.000000,1.000000
0.875000,10.000000,0.000000,-1.216018,0.000000,1.000000
0.875000,10.000000,-0.010000,-1.215123,0.000000,1.000000
0.875000,10.000000,0.080000,-1.028561,0.000000,1.000000
0.875000,10.000000,0.100000,-0.991027,0.000000,1.000000
0.875000,50.000000,-0.100000,nan,0.000000,5.000000
0.625000,100.000000,0.010000,-0.989990,0.000000,1.000000
0.875000,25.000000,-0.080000,-1.062026,0.000000,1.000000
0.875000,25.000000,-0.100000,-0.932577,0.000000,1.000000
0.875000,10.000000,0.090000,-1.008207,0.000000,1.000000
0.875000,10.000000,0.050000,-1.090791,0.000000,1.000000
0.875000,50.000000,-0.080000,nan,0.000000,5.000000
0.875000,50.000000,-0.090000,nan,0.000000,5.000000
0.875000,25.000000,-0.070000,-1.099225,0.000000,1.000000
0.625000,100.000000,0.040000,-0.745728,0.000000,1.000000
0.875000,25.000000,-0.030000,-1.184044,0.000000,1.000000
0.875000,50.000000,-0.070000,nan,0.000000,5.000000
0.875000,25.000000,-0.040000,-1.168397,0.000000,1.000000
0.875000,50.000000,-0.060000,nan,0.000000,5.000000
0.875000,25.000000,-0.010000,-1.208811,0.000000,1.000000
0.625000,100.000000,0.080000,-0.590610,0.000000,1.000000
0.875000,25.000000,-0.060000,-1.127585,0.000000,1.000000
0.875000,25.000000,-0.090000,-1.011596,0.000000,1.000000
0.625000,100.000000,0.060000,-0.655008,0.000000,1.000000
0.625000,100.000000,0.100000,-0.541192,0.000000,1.000000
0.875000,25.000000,-0.020000,-1.197304,0.000000,1.000000
0.875000,25.000000,-0.050000,-1.150180,0.000000,1.000000
0.625000,100.000000,0.000000,-1.144966,0.000000,1.000000
0.625000,100.000000,0.050000,-0.695220,0.000000,1.000000
0.625000,100.000000,0.090000,-0.565159,0.000000,1.000000
0.625000,100.000000,-0.010000,-0.991789,0.000000,1.000000
0.625000,100.000000,0.070000,-0.620625,0.000000,1.000000
0.625000,100.000000,0.020000,-0.883800,0.000000,1.000000
0.875000,25.000000,0.020000,-1.090833,0.000000,1.000000
0.875000,25.000000,0.000000,-1.208936,0.000000,1.000000
0.875000,25.000000,0.010000,-1.148984,0.000000,1.000000
0.875000,25.000000,0.030000,-1.039975,0.000000,1.000000
0.875000,25.000000,0.050000,-0.949861,0.000000,1.000000
0.875000,25.000000,0.040000,-0.993090,0.000000,1.000000
0.875000,25.000000,0.060000,-0.910999,0.000000,1.000000
0.875000,100.000000,-0.090000,nan,0.000000,5.000000
0.875000,100.000000,-0.080000,nan,0.000000,5.000000
0.875000,100.000000,-0.070000,nan,0.000000,5.000000
0.875000,100.000000,-0.030000,nan,0.000000,5.000000
0.875000,25.000000,0.100000,-0.784485,0.000000,1.000000
0.875000,25.000000,0.080000,-0.843760,0.000000,1.000000
0.875000,25.000000,0.090000,-0.813681,0.000000,1.000000
0.875000,100.000000,-0.060000,nan,0.000000,5.000000
0.875000,100.000000,-0.100000,nan,0.000000,5.000000
0.875000,100.000000,-0.050000,nan,0.000000,5.000000
0.875000,100.000000,-0.040000,nan,0.000000,5.000000
0.875000,25.000000,0.070000,-0.875759,0.000000,1.000000
0.875000,50.000000,-0.050000,-0.912092,0.000000,1.000000
0.875000,50.000000,-0.040000,-1.054562,0.000000,1.000000
0.875000,50.000000,0.010000,-1.089895,0.000000,1.000000
0.875000,50.000000,-0.020000,-1.167175,0.000000,1.000000
0.875000,50.000000,-0.010000,-1.196894,0.000000,1.000000
0.875000,50.000000,0.020000,-0.989129,0.000000,1.000000
0.875000,50.000000,0.030000,-0.908230,0.000000,1.000000
0.875000,50.000000,0.000000,-1.211166,0.000000,1.000000
0.875000,50.000000,-0.030000,-1.124290,0.000000,1.000000
0.875000,50.000000,0.040000,-0.842680,0.000000,1.000000
0.875000,50.000000,0.050000,-0.787287,0.000000,1.000000
0.875000,50.000000,0.080000,-0.656445,0.000000,1.000000
0.875000,50.000000,0.060000,-0.737616,0.000000,1.000000
0.875000,50.000000,0.070000,-0.694743,0.000000,1.000000
0.875000,50.000000,0.100000,-0.592560,0.000000,1.000000
0.875000,50.000000,0.090000,-0.622972,0.000000,1.000000
1.125000,10.000000,-0.080000,-1.314972,0.000000,1.000000
1.125000,10.000000,-0.070000,-1.310052,0.000000,1.000000
1.125000,10.000000,-0.100000,-1.325806,0.000000,1.000000
1.125000,10.000000,-0.060000,-1.305427,0.000000,1.000000
1.125000,10.000000,-0.030000,-1.292517,0.000000,1.000000
1.125000,10.000000,-0.090000,-1.320579,0.000000,1.000000
1.125000,10.000000,-0.040000,-1.296551,0.000000,1.000000
1.125000,10.000000,0.060000,-1.096457,0.000000,1.000000
1.125000,10.000000,-0.020000,-1.288478,0.000000,1.000000
1.125000,10.000000,-0.050000,-1.300821,0.000000,1.000000
1.125000,10.000000,0.020000,-1.212668,0.000000,1.000000
1.125000,10.000000,0.030000,-1.180952,0.000000,1.000000
1.125000,10.000000,0.040000,-1.152508,0.000000,1.000000
1.125000,10.000000,0.050000,-1.120405,0.000000,1.000000
1.125000,10.000000,0.070000,-1.068076,0.000000,1.000000
1.125000,10.000000,-0.010000,-1.284822,0.000000,1.000000
1.125000,10.000000,0.080000,-1.043604,0.000000,1.000000
1.125000,10.000000,0.000000,-1.278693,0.000000,1.000000
1.125000,10.000000,0.010000,-1.241544,0.000000,1.000000
0.875000,100.000000,-0.020000,-1.051177,0.000000,1.000000
1.125000,10.000000,0.090000,-1.017592,0.000000,1.000000
1.125000,10.000000,0.100000,-0.994647,0.000000,1.000000
0.875000,100.000000,0.080000,-0.462357,0.000000,1.000000
1.125000,25.000000,-0.100000,-1.489278,0.000000,1.000000
1.125000,25.000000,-0.080000,-1.416826,0.000000,1.000000
1.125000,25.000000,-0.090000,-1.450558,0.000000,1.000000
0.875000,100.000000,0.010000,-0.986645,0.000000,1.000000
1.125000,25.000000,-0.070000,-1.389961,0.000000,1.000000
1.125000,25.000000,-0.030000,-1.314944,0.000000,1.000000
0.875000,100.000000,0.050000,-0.594902,0.000000,1.000000
0.875000,100.000000,-0.010000,-1.166230,0.000000,1.000000
1.125000,25.000000,0.010000,-1.193939,0.000000,1.000000
1.125000,25.000000,-0.060000,-1.366313,0.000000,1.000000
0.875000,100.000000,0.020000,-0.842048,0.000000,1.000000
1.125000,25.000000,-0.010000,-1.291334,0.000000,1.000000
1.125000,25.000000,-0.040000,-1.329700,0.000000,1.000000
1.125000,25.000000,0.000000,-1.273954,0.000000,1.000000
0.875000,100.000000,0.040000,-0.656866,0.000000,1.000000
0.875000,100.000000,0.100000,-0.405388,0.000000,1.000000
0.875000,100.000000,0.030000,-0.735233,0.000000,1.000000
0.875000,100.000000,0.070000,-0.500238,0.000000,1.000000
0.875000,100.000000,0.060000,-0.540978,0.000000,1.000000
1.125000,25.000000,0.020000,-1.118612,0.000000,1.000000
0.875000,100.000000,0.000000,-1.205565,0.000000,1.000000
1.125000,25.000000,-0.020000,-1.302453,0.000000,1.000000
0.875000,100.000000,0.090000,-0.433076,0.000000,1.000000
1.125000,25.000000,-0.050000,-1.346333,0.000000,1.000000
1.125000,25.000000,0.030000,-1.053179,0.000000,1.000000
1.125000,25.000000,0.040000,-0.993751,0.000000,1.000000
1.125000,25.000000,0.050000,-0.938266,0.000000,1.000000
1.125000,25.000000,0.090000,-0.766034,0.000000,1.000000
1.125000,25.000000,0.060000,-0.890226,0.000000,1.000000
1.125000,25.000000,0.080000,-0.802528,0.000000,1.000000
1.125000,25.000000,0.070000,-0.846684,0.000000,1.000000
1.125000,50.000000,-0.080000,-2.163718,0.000000,1.000000
1.125000,50.000000,-0.100000,-4.199252,0.000000,1.000000
1.125000,50.000000,-0.090000,-2.838611,0.000000,1.000000
1.125000,50.000000,-0.050000,-1.498933,0.000000,1.000000
1.125000,50.000000,-0.070000,-1.815935,0.000000,1.000000
1.125000,25.000000,0.100000,-0.731519,0.000000,1.000000
1.125000,50.000000,-0.020000,-1.331113,0.000000,1.000000
1.125000,50.000000,0.030000,-0.888187,0.000000,1.000000
1.125000,50.000000,0.010000,-1.117895,0.000000,1.000000
1.125000,50.000000,-0.030000,-1.368941,0.000000,1.000000
1.125000,50.000000,-0.040000,-1.421993,0.000000,1.000000
1.125000,50.000000,0.040000,-0.802278,0.000000,1.000000
1.125000,50.000000,0.020000,-0.991146,0.000000,1.000000
1.125000,50.000000,-0.060000,-1.618726,0.000000,1.000000
1.125000,50.000000,0.100000,-0.496705,0.000000,1.000000
1.125000,50.000000,-0.010000,-1.302909,0.000000,1.000000
1.125000,50.000000,0.060000,-0.671072,0.000000,1.000000
1.125000,50.000000,0.000000,-1.271486,0.000000,1.000000
1.125000,50.000000,0.070000,-0.618555,0.000000,1.000000
1.125000,50.000000,0.090000,-0.532193,0.000000,1.000000
1.125000,50.000000,0.080000,-0.573438,0.000000,1.000000
1.125000,50.000000,0.050000,-0.732546,0.000000,1.000000
1.125000,100.000000,-0.060000,-13.623769,0.000000,1.000000
1.375000,10.000000,-0.030000,-1.376767,0.000000,1.000000
1.375000,10.000000,-0.040000,-1.389239,0.000000,1.000000
1.375000,10.000000,-0.100000,-1.474133,0.000000,1.000000
1.375000,10.000000,-0.010000,-1.354677,0.000000,1.000000
1.375000,10.000000,-0.050000,-1.401480,0.000000,1.000000
1.375000,10.000000,-0.060000,-1.414862,0.000000,1.000000
1.375000,10.000000,-0.090000,-1.458549,0.000000,1.000000
1.375000,10.000000,-0.020000,-1.365381,0.000000,1.000000
1.375000,10.000000,-0.080000,-1.443526,0.000000,1.000000
1.375000,10.000000,0.030000,-1.223671,0.000000,1.000000
1.375000,10.000000,0.010000,-1.299298,0.000000,1.000000
1.375000,10.000000,0.000000,-1.341303,0.000000,1.000000
1.125000,100.000000,-0.050000,-4.400888,0.000000,1.000000
1.125000,100.000000,-0.030000,-1.627939,0.000000,1.000000
1.375000,10.000000,-0.070000,-1.428897,0.000000,1.000000
1.125000,100.000000,-0.090000,-435.622631,0.000000,1.000000
1.375000,10.000000,0.050000,-1.152304,0.000000,1.000000
1.125000,100.000000,0.030000,-0.670716,0.000000,1.000000
1.125000,100.000000,0.000000,-1.263970,0.000000,1.000000
1.375000,10.000000,0.040000,-1.186434,0.000000,1.000000
1.125000,100.000000,-0.010000,-1.331745,0.000000,1.000000
1.375000,10.000000,0.020000,-1.261868,0.000000,1.000000
1.375000,10.000000,0.060000,-1.119882,0.000000,1.000000
1.375000,10.000000,0.070000,-1.087467,0.000000,1.000000
1.125000,100.000000,0.100000,-0.292016,0.000000,1.000000
1.375000,10.000000,0.080000,-1.058237,0.000000,1.000000
1.375000,10.000000,0.090000,-1.029169,0.000000,1.000000
1.125000,100.000000,0.040000,-0.564973,0.000000,1.000000
1.125000,100.000000,0.020000,-0.803115,0.000000,1.000000
1.375000,10.000000,0.100000,-1.000495,0.000000,1.000000
1.125000,100.000000,0.070000,-0.389033,0.000000,1.000000
1.375000,25.000000,-0.100000,-1.881153,0.000000,1.000000
1.125000,100.000000,0.010000,-0.983913,0.000000,1.000000
1.125000,100.000000,-0.040000,-2.205500,0.000000,1.000000
1.125000,100.000000,0.090000,-0.320007,0.000000,1.000000
1.125000,100.000000,0.080000,-0.353024,0.000000,1.000000
1.125000,100.000000,0.050000,-0.498355,0.000000,1.000000
1.125000,100.000000,-0.020000,-1.424663,0.000000,1.000000
1.375000,25.000000,-0.090000,-1.792572,0.000000,1.000000
1.125000,100.000000,0.060000,-0.440903,0.000000,1.000000
1.375000,25.000000,-0.080000,-1.713619,0.000000,1.000000
1.375000,25.000000,-0.040000,-1.485161,0.000000,1.000000
1.375000,25.000000,-0.070000,-1.645603,0.000000,1.000000
1.375000,25.000000,-0.010000,-1.373317,0.000000,1.000000
1.375000,25.000000,0.000000,-1.338235,0.000000,1.000000
1.375000,25.000000,-0.030000,-1.443037,0.000000,1.000000
1.375000,25.000000,-0.060000,-1.585852,0.000000,1.000000
1.375000,25.000000,0.030000,-1.068429,0.000000,1.000000
1.375000,25.000000,0.010000,-1.235034,0.000000,1.000000
1.375000,25.000000,-0.050000,-1.532385,0.000000,1.000000
1.375000,25.000000,0.020000,-1.146153,0.000000,1.000000
1.375000,25.000000,0.050000,-0.929268,0.000000,1.000000
1.375000,25.000000,-0.020000,-1.406601,0.000000,1.000000
1.375000,25.000000,0.060000,-0.871019,0.000000,1.000000
1.125000,100.000000,-0.080000,-152.655481,0.000000,1.000000
1.375000,25.000000,0.090000,-0.721315,0.000000,1.000000
1.375000,25.000000,0.040000,-0.994743,0.000000,1.000000
1.375000,25.000000,0.070000,-0.816370,0.000000,1.000000
1.375000,25.000000,0.080000,-0.766378,0.000000,1.000000
1.375000,25.000000,0.100000,-0.680060,0.000000,1.000000
1.375000,50.000000,-0.090000,-3.315888,0.000000,1.000000
1.375000,50.000000,-0.010000,-1.407636,0.000000,1.000000
1.375000,50.000000,-0.080000,-2.817811,0.000000,1.000000
1.375000,50.000000,-0.040000,-1.728186,0.000000,1.000000
1.375000,50.000000,0.000000,-1.331642,0.000000,1.000000
1.375000,50.000000,0.020000,-0.989234,0.000000,1.000000
1.375000,50.000000,-0.100000,-3.961321,0.000000,1.000000
1.375000,50.000000,0.010000,-1.139908,0.000000,1.000000
1.375000,50.000000,-0.070000,-2.428830,0.000000,1.000000
1.375000,50.000000,-0.020000,-1.488439,0.000000,1.000000
1.375000,50.000000,-0.030000,-1.593609,0.000000,1.000000
1.375000,50.000000,-0.060000,-2.127930,0.000000,1.000000
1.375000,50.000000,-0.050000,-1.901974,0.000000,1.000000
1.125000,100.000000,-0.070000,-47.562491,0.000000,1.000000
1.375000,50.000000,0.030000,-0.865392,0.000000,1.000000
1.375000,50.000000,0.050000,-0.679298,0.000000,1.000000
1.375000,50.000000,0.040000,-0.760807,0.000000,1.000000
1.375000,50.000000,0.070000,-0.546788,0.000000,1.000000
1.375000,50.000000,0.090000,-0.450960,0.000000,1.000000
1.375000,50.000000,0.080000,-0.494225,0.000000,1.000000
1.375000,50.000000,0.100000,-0.412005,0.000000,1.000000
1.375000,50.000000,0.060000,-0.607842,0.000000,1.000000
1.375000,100.000000,-0.060000,-5.925258,0.000000,1.000000
1.625000,10.000000,-0.100000,-1.618906,0.000000,1.000000
1.625000,10.000000,-0.080000,-1.569932,0.000000,1.000000
1.625000,10.000000,-0.070000,-1.545803,0.000000,1.000000
1.375000,100.000000,-0.070000,-8.822329,0.000000,1.000000
1.375000,100.000000,-0.050000,-4.029124,0.000000,1.000000
1.375000,100.000000,-0.080000,-13.010254,0.000000,1.000000
1.625000,10.000000,-0.060000,-1.523798,0.000000,1.000000
1.375000,100.000000,-0.090000,-18.829069,0.000000,1.000000
1.625000,10.000000,-0.050000,-1.502477,0.000000,1.000000
1.375000,100.000000,-0.030000,-2.145955,0.000000,1.000000
1.375000,100.000000,-0.100000,-26.622853,0.000000,1.000000
1.625000,10.000000,-0.040000,-1.481481,0.000000,1.000000
1.625000,10.000000,-0.020000,-1.442377,0.000000,1.000000
1.625000,10.000000,0.020000,-1.307391,0.000000,1.000000
1.625000,10.000000,-0.090000,-1.593709,0.000000,1.000000
1.625000,10.000000,0.000000,-1.403000,0.000000,1.000000
1.375000,100.000000,-0.020000,-1.734064,0.000000,1.000000
1.375000,100.000000,-0.010000,-1.491159,0.000000,1.000000
1.625000,10.000000,-0.010000,-1.423955,0.000000,1.000000
1.625000,10.000000,0.060000,-1.146198,0.000000,1.000000
1.625000,10.000000,-0.030000,-1.461063,0.000000,1.000000
1.375000,100.000000,0.100000,-0.204252,0.000000,1.000000
1.625000,10.000000,0.070000,-1.108517,0.000000,1.000000
1.625000,10.000000,0.030000,-1.267985,0.000000,1.000000
1.625000,10.000000,0.080000,-1.071705,0.000000,1.000000
1.625000,10.000000,0.010000,-1.354155,0.000000,1.000000
1.625000,10.000000,0.040000,-1.222080,0.000000,1.000000
1.625000,10.000000,0.100000,-1.003759,0.000000,1.000000
1.625000,10.000000,0.090000,-1.038399,0.000000,1.000000
1.375000,100.000000,0.010000,-0.980828,0.000000,1.000000
1.625000,25.000000,-0.050000,-1.710591,0.000000,1.000000
1.625000,10.000000,0.050000,-1.181661,0.000000,1.000000
1.375000,100.000000,-0.040000,-2.857211,0.000000,1.000000
1.375000,100.000000,0.050000,-0.409495,0.000000,1.000000
1.375000,100.000000,0.080000,-0.261650,0.000000,1.000000
1.375000,100.000000,0.040000,-0.492610,0.000000,1.000000
1.375000,100.000000,0.030000,-0.602893,0.000000,1.000000
1.375000,100.000000,0.070000,-0.300909,0.000000,1.000000
1.375000,100.000000,0.060000,-0.349710,0.000000,1.000000
1.375000,100.000000,0.090000,-0.229935,0.000000,1.000000
1.375000,100.000000,0.000000,-1.319314,0.000000,1.000000
1.375000,100.000000,0.020000,-0.756824,0.000000,1.000000
1.625000,25.000000,-0.040000,-1.635873,0.000000,1.000000
1.625000,25.000000,-0.020000,-1.509921,0.000000,1.000000
1.625000,25.000000,-0.090000,-2.097662,0.000000,1.000000
1.625000,25.000000,-0.100000,-2.220651,0.000000,1.000000
1.125000,100.000000,-0.100000,-1118.714456,0.000000,1.000000
1.625000,25.000000,-0.070000,-1.882387,0.000000,1.000000
1.625000,25.000000,-0.080000,-1.985466,0.000000,1.000000
1.625000,25.000000,-0.010000,-1.454468,0.000000,1.000000
1.625000,25.000000,0.010000,-1.275764,0.000000,1.000000
1.625000,25.000000,-0.060000,-1.792701,0.000000,1.000000
1.625000,25.000000,0.020000,-1.173482,0.000000,1.000000
1.625000,25.000000,-0.030000,-1.569780,0.000000,1.000000
1.625000,25.000000,0.040000,-0.991309,0.000000,1.000000
1.625000,25.000000,0.000000,-1.392232,0.000000,1.000000
1.625000,25.000000,0.030000,-1.077646,0.000000,1.000000
1.625000,25.000000,0.090000,-0.677418,0.000000,1.000000
1.625000,25.000000,0.060000,-0.849786,0.000000,1.000000
1.625000,25.000000,0.050000,-0.918391,0.000000,1.000000
1.625000,25.000000,0.080000,-0.726676,0.000000,1.000000
1.625000,25.000000,0.100000,-0.631167,0.000000,1.000000
1.625000,25.000000,0.070000,-0.787381,0.000000,1.000000
1.625000,50.000000,-0.090000,-3.823600,0.000000,1.000000
1.625000,50.000000,-0.100000,-4.414167,0.000000,1.000000
1.625000,50.000000,-0.080000,-3.324660,0.000000,1.000000
1.625000,50.000000,-0.040000,-2.003146,0.000000,1.000000
1.625000,50.000000,-0.050000,-2.246170,0.000000,1.000000
1.625000,50.000000,-0.060000,-2.542327,0.000000,1.000000
1.625000,50.000000,-0.030000,-1.804347,0.000000,1.000000
1.625000,50.000000,-0.070000,-2.900117,0.000000,1.000000
1.625000,50.000000,-0.020000,-1.641637,0.000000,1.000000
1.625000,50.000000,0.040000,-0.727830,0.000000,1.000000
1.625000,50.000000,0.050000,-0.627038,0.000000,1.000000
1.625000,50.000000,-0.010000,-1.511820,0.000000,1.000000
1.625000,50.000000,0.060000,-0.546382,0.000000,1.000000
1.625000,50.000000,0.070000,-0.477999,0.000000,1.000000
1.625000,50.000000,0.080000,-0.421771,0.000000,1.000000
1.625000,50.000000,0.010000,-1.170099,0.000000,1.000000
1.625000,50.000000,0.030000,-0.840776,0.000000,1.000000
1.625000,50.000000,0.000000,-1.394382,0.000000,1.000000
1.625000,50.000000,0.020000,-0.987164,0.000000,1.000000
1.625000,50.000000,0.090000,-0.375217,0.000000,1.000000
1.625000,50.000000,0.100000,-0.335236,0.000000,1.000000
1.875000,10.000000,-0.100000,-1.760488,0.000000,1.000000
1.875000,10.000000,-0.080000,-1.693211,0.000000,1.000000
1.875000,10.000000,-0.070000,-1.661714,0.000000,1.000000
1.875000,10.000000,-0.050000,-1.600382,0.000000,1.000000
1.625000,100.000000,-0.090000,-13.131122,0.000000,1.000000
1.875000,10.000000,-0.060000,-1.629945,0.000000,1.000000
1.875000,10.000000,-0.040000,-1.573408,0.000000,1.000000
1.625000,100.000000,-0.080000,-10.230663,0.000000,1.000000
