NoNoise,Noise_0.001,Noise_0.01,Noise_0.1
-7.447052768480590945e-01,-6.825056308582775136e-03,-9.113775824743030121e-03,3.770518501329546135e-01
9.069879037421451073e-01,-3.700395582955034492e-03,3.440058763164029979e-03,2.429452044131968219e-02
2.169542616469997132e+00,-8.571004233953499057e-03,-7.345154689990887782e-03,-2.902533177491527575e-02
1.996952857611341003e-01,2.007501519794869349e+00,3.387313147356451282e+00,5.310603071351919224e-01
5.880022260170839621e-01,3.251055103151332837e+00,2.752243702976085782e+00,4.359127625490707286e-02
2.397038462867289721e-01,-9.173375667295225258e-03,-9.890533598292262918e-03,2.460466592490646170e-02
-1.443445662586704537e-01,-9.350484660974973591e-03,2.297959673706222346e-03,2.480005256683692066e-02
1.228994525218568779e+00,-5.517070684307808989e-03,-1.235496372266339619e-02,-3.763822371243478321e-02
4.140450075499093607e-01,-1.491611612824657665e-02,-5.849766439141845450e-03,-1.838554522648250256e-02
2.213827715857510370e-01,-1.371069414020857982e-02,6.321098901894379530e-04,-2.218837465295397243e-02
9.948953841611667404e-01,1.123159961710433308e+00,2.841524828525145985e+00,1.372482387752632128e-02
1.109913287182372893e-01,2.718708703773508456e-02,1.456566638895173238e+00,1.355730180925392159e-01
2.058732667270983252e-01,1.247224295086269991e-03,-4.994472302988579773e-04,9.237238683092525715e-01
1.444417924237842099e+00,-1.852475680195560942e-02,-1.586578021088323742e-02,-5.048201664401965466e-02
1.034137321694056144e+00,9.783621038258341965e-03,4.130885394227938601e-02,1.774730961572490218e+00
3.447505416765663244e-01,-1.311480588965665064e-02,-5.078891331103705525e-03,-3.111880400407665559e-02
9.931602919350691616e-01,2.118356179066235079e+00,1.179320909936597062e+01,3.645911358785081657e-01
6.671655116600537783e-01,1.213778549557108510e+00,7.103957680030914545e+00,3.749073616910609252e-01
3.338918980071786669e-01,3.748773223111808939e+00,7.201265410441598291e+00,3.078568130037694917e-01
1.536023127334403382e+00,3.860252081400959323e+00,9.520337853609367462e-01,4.055606412508147018e-01
-1.646514411970106395e-01,1.249887661120259869e-01,4.137538654809175959e-02,3.097218601623496603e+00
7.228123414219920218e-01,2.320013766752759277e-01,1.286174199097735726e-01,1.237420739734184372e-01
1.255887549781492085e+00,-2.334934944684849412e-02,-8.736749648166798263e-03,-4.715308617390330526e-02
-6.236269913826366501e-02,-2.695641311132960377e-02,-7.115145989013920910e-03,-2.605310238834905243e-02
6.332749081897837140e-01,-8.645260529111842979e-03,-1.141624556376189849e-02,7.749646513313217522e-01
3.654236867940202638e-01,-1.273604923455889590e-02,-2.613536124822754547e-02,7.243071390966718814e-01
8.479148909107034893e-01,-1.763267793826577695e-02,-3.903438753247069713e-03,-6.960268284016778335e-03
1.136641848738579874e+00,-2.237713993630817064e-02,-1.566686819467106098e-02,4.565408049006062785e-01
1.069138693454644073e+00,-8.712297858077373836e-03,-1.546778359527425581e-02,2.962098959763698018e-03
3.264801799259355319e-01,2.153674810232635711e-02,4.136573522540402253e-02,6.408134394489241326e-02
9.398510639231556496e-01,-1.071303295543960844e-02,-1.334999582131143371e-02,-2.981938519309302454e-02
1.306026959296092915e+00,8.349651849980554985e-01,3.062744054142666705e+00,2.364987964358009620e-01
-2.905326629588398935e-01,3.269235975083813805e+00,6.744011252752086349e+00,5.063181410028142621e-02
1.116921033705483790e+00,-1.306897777492956568e-02,2.508070479256844898e+00,6.213621813701493579e+00
4.152164902769076571e-01,4.137689066766025547e+00,4.133576659004371823e-02,5.002412586200197797e-01
-3.409908423555796462e-03,-4.999289246381969157e-03,-3.905374357754612391e-02,2.315790706444152691e-02
7.445792082640965148e-01,-9.815107342483697650e-03,-1.347473677709234464e-02,-2.359441887937688970e-02
4.009557766917479782e-01,-7.156655381567096977e-03,-8.750657287587556427e-03,-4.847123151504680386e-03
7.008694848935217436e-01,-1.210351962369715303e-02,-3.514439504493019253e-03,-3.619252994104542494e-03
6.116597611654779332e-01,-1.799168475449429427e-02,-1.647766588042011079e-02,-7.584087106292972114e-02
4.116350718044395895e-01,2.154095886376194979e+00,4.058170221741538158e-02,1.233470037693625176e+00
8.165326502228305028e-01,1.699898906821649458e+00,5.654194774865561879e-02,4.875788056086025057e-02
1.533777783820858165e+00,5.098651090953026710e+00,5.034478813773942463e+00,1.463558799411522671e+00
2.433377232436984894e+00,-1.567651634216955109e-02,-2.541302676847500414e-02,-5.235659417508521825e-03
3.276707266012808262e-01,-5.445420547002813132e-03,-1.572860523004872627e-02,-2.416370227337056795e-02
7.642414455711750154e-01,-1.415969409079712808e-03,-2.699772772703304576e-03,5.012136674470257791e-02
7.977234099578003335e-01,2.107662900784840865e+00,4.085520362973807384e-01,2.828493712366901905e-02
1.038165185947454577e-01,3.728570978160043042e-02,2.883266649353905642e+00,3.411634785679569681e+00
5.389766331538222710e-01,-8.904200009133732968e-03,-3.487244603773501789e-02,-2.635020821705625488e-02
2.797331093950445810e-02,8.447586021094852793e-01,5.109105749161266807e-01,-1.011716878461882407e-01
5.378031820844265676e-01,1.070781929019502865e+00,2.931076004895920128e+00,2.975812876375563132e+00
2.694790490252069737e-01,2.878544167098192122e-02,6.542465811176031987e-02,1.139923375512135878e-01
4.768374726578142875e-01,2.887987982468766951e-02,5.500886449456059146e-02,4.657650144988930485e+00
1.281618243983729810e+00,2.947525964551558797e+00,1.882787345172409754e+00,8.966486747018453246e-03
3.062596807258380349e-01,-1.936798867050654183e-02,-1.799157202881407347e-02,1.628818271102376938e-02
8.223214372961177299e-01,1.254776482553312089e+00,4.141920988674160142e+00,1.691681510577354164e+00
3.912559032721550700e+00,6.862328144992136281e+00,2.707026791780619668e+00,7.228385929237444163e-01
4.862661876216364254e-01,-3.143634135825090076e-03,-1.495863450823966580e-02,8.263401917140656971e-01
1.645926963135634358e-01,2.888690408941844631e-02,2.673525856594035494e-02,-9.737331740174882001e-04
1.421087477942340471e-01,-9.776568049272292213e-03,-1.916113366509342164e-02,-7.886954578412194716e-03
8.631194928421243029e-01,7.922467033655594681e-01,2.738506040977355394e+00,6.998960122586729560e-02
9.735025133207741987e-01,1.091966675135425113e+00,1.049481030123296188e+00,8.825814145475664035e-03
5.862562791561447550e-01,-2.156137611606790197e-03,-1.166521399828463271e-02,-1.802939669771205441e-02
6.593355715237041448e-01,9.688935648819926305e-01,2.150685843196353364e+00,1.076188751874603521e-02
2.471307940160475669e-01,-9.368134409155027750e-04,-1.541259526883918818e-02,-6.956744938824536983e-02
9.409893601015856257e-01,9.525759564793959688e-01,7.193995321789414810e-01,2.180392533491730678e-01
7.255913378576852590e-01,1.418003708216736047e+00,2.654235575699667726e-02,4.973734000786874665e-01
8.719921369264257427e-01,-8.605986847634857634e-03,-4.175310854797641309e-03,1.258072099341365657e+00
6.885336263096458742e-01,8.709499378598890562e-01,3.923276775511967407e-01,3.322861338012587318e+00
2.049901117729686084e-01,1.389773438935156258e-01,3.751932081153432769e-02,8.456612807685892630e-02
6.388206028014330462e-01,3.247450546189827314e+00,5.325178646336699018e-01,6.705358589810185288e-01
1.524222693806024598e+00,2.142037438518353376e+00,4.869013023882334812e-01,2.128818217646963329e-01
1.641170941679694906e+00,6.502338255206990825e-01,6.827072383395216271e+00,3.023708441579887385e+00
2.493634905690938763e-01,1.127838494402731095e+00,1.176465534422408421e+00,4.984257703306737564e-01
1.224286106798767815e+00,2.996965526896047560e+00,5.138710645077176231e+00,4.315938293370498613e+00
2.079812865924899334e+00,-2.116951759852493328e-02,-1.174940364693932357e-02,2.810446630570771417e-02
2.082749796847964130e-01,-1.514080291696812651e-03,-1.244601250305489917e-02,7.842734519328236065e-01
5.411792923225089598e-03,-2.262799723879680217e-02,-3.330690214446198946e-03,-6.828012369178126494e-04
2.037168959275275082e-01,3.678805018927309989e-02,4.267960188065992533e+00,4.578808986045171392e-01
-4.349795154166156280e-02,1.349804376159702723e+00,2.576391250919220166e+00,2.956804964002913927e+00
4.011043675833826927e-01,2.622504213472860890e+00,4.474571087964155369e-01,-6.188978631941247782e-02
5.001644707394519163e-01,2.433446499013214130e-03,-1.024830593388890640e-02,7.014930230996316643e-03
4.979393682229390494e-01,-8.587006585939981756e-03,-1.289695075901374152e-02,-2.800564050144899175e-02
1.673656401052323328e-01,2.354644701871297929e-01,3.874001909821662704e+00,6.993495266576928771e+00
1.267185230398368168e+00,-6.227924512003950655e-03,-1.938607947214209589e-03,-4.452394860798978421e-02
1.183070554506838956e+00,-6.373321233723600737e-04,-5.021586508918004718e-03,2.225687394850706796e-02
9.359080864282661727e-01,-3.920878056611066566e-03,-2.394497072965938098e-02,-2.829182637545130108e-02
-1.419205170099701319e-01,-2.025811195967527120e-03,-1.691440512334969892e-02,3.511900258127411030e-03
3.085247077297217366e-01,4.874527565553105291e+00,5.054561376056241340e-01,1.797966088432453868e-01
1.577972707981546652e+00,1.975567582267499095e-02,4.262606234443454267e-02,1.549351813271247214e-01
-1.296594427997153076e-01,-1.154975647420913853e-02,1.902254635163369307e-03,2.272409698373343417e-02
-7.868260036528215706e-02,9.971165945726656599e-01,8.678238582004537127e-01,4.595045994011439094e-01
4.582038377113925032e-01,-1.157356168444160539e-02,-1.180949937936561292e-02,5.928827645846954271e-03
3.646040545988032955e-01,-1.355616897476123392e-02,-5.720514393618895618e-03,-4.664558755941226181e-02
1.466711716329649917e+00,-5.022249690935412514e-03,-9.969586621197826584e-03,7.310443631759922390e-04
9.972365546905264111e-01,8.201672434780153953e-01,1.115094545681786675e+00,6.123510630456073522e-02
7.673719049295745220e-01,-4.394044160660094331e-03,-7.991945413483820398e-03,1.823618545024636647e-02
1.028256669792571854e-01,-1.137987963398637281e-02,-9.241653826743466069e-03,2.742660034810495001e-02
-2.623790125843229459e-01,-4.869420911916103045e-02,4.928967024181891976e-02,7.107181639698685605e-02
1.320737610085837566e-01,-5.478470524428864959e-03,2.268559591408548289e-03,7.566754328786753914e-02
3.903225684547679819e-01,8.281104169592271580e-01,6.688688571631643542e-01,4.728392028633361666e-02
1.192306085335343990e+00,1.176493049194947231e-02,3.065746770965295465e+00,6.774616158608801064e-02
9.399748952084638898e-01,4.066013840571916838e+00,1.189909436371342777e-01,8.429174296412057787e-02
6.143547583549144875e-01,2.552600009331256636e+00,3.928287104790595397e-01,1.257121330886166455e-01
4.622609939987795680e-01,-8.014867223419975401e-03,-8.355423709335660365e-03,1.582108510268867631e-05
7.947459365267581788e-01,2.585672282193367533e+00,2.564344370619420221e+00,6.924918834949509439e-01
3.246756232464000358e-01,-2.228948714160020744e-02,-2.334249597516839872e-03,7.340707911113089068e-01
7.817445387464547757e-01,3.946370154596485325e+00,1.041692314173620382e+01,4.066709665314310884e-01
-7.422403229313362383e-01,2.348362234968348172e+00,5.124932692140236057e+00,1.055750331284006904e+01
1.661818231152207392e+00,-1.029420544142971815e-02,-2.390963040805592268e-03,5.772935343561877986e-01
9.004113276432450519e-01,6.937502140988729415e+00,1.364682593317772197e+00,5.195555337297814991e-02
1.963685288598303325e-01,-1.068772184786719037e-02,-1.429112846390371595e-02,4.165719004962625260e-01
3.634783103676600402e-01,1.242296359945370757e-02,4.622870345888417665e-02,5.679428182670520187e+00
1.459623477762830079e+00,6.841214223597194555e-02,6.572375947838885679e+00,2.024490326395463669e+00
-7.152354453269767209e-02,9.533188908409087059e-01,1.231918133564555040e+00,-2.564827976914633642e-02
7.173924624125948002e-01,-6.853171528120718947e-03,-2.045772060344858145e-02,8.038849524420011994e-01
4.152559950819959544e-01,-4.597145960169871093e-03,-2.887839062352456215e-02,-2.923292975476498093e-02
8.915073222906659822e-01,8.828482534744468424e-01,4.316620657230213487e-01,2.991704454732720207e-03
1.469825018437338926e+00,1.414156898247638683e+00,-1.036171686024933182e-02,3.187696401811814240e-01
7.135717179193600046e+00,8.347000429436427504e-01,2.287606270629062577e-01,2.363601373806856643e+00
4.725325160195734814e-02,-5.027432612802632504e-03,-1.058099011788813347e-02,4.857212637426503443e-01
1.129081013857476279e+00,8.051742132320836021e+00,2.855424012591327790e-02,8.788907993008407415e-02
6.172029471279947416e-02,1.130885081930026225e-03,-6.581947276786228804e-03,3.887676201979844808e-03
4.717240817740877001e-01,-8.333241093930535137e-03,-8.549003087514729302e-03,-2.946413134924170951e-03
1.488091180971208224e-02,-2.204520833741897140e-02,-8.733287432500574585e-03,-3.526757932174203001e-03
8.783680111773006782e-01,-1.099208500145280702e-02,-1.133719724405450255e-02,-1.421485415821928389e-02
6.965206527881976362e-01,-1.334444599325969663e-02,-4.887781021740022873e-03,5.095552311651313851e-03
1.055061358578330166e+00,-1.384164290301493835e-02,-4.591501014761833685e-03,5.271877657325139271e-02
6.760126212997417117e-01,2.556402144701065193e+00,3.659054163081866540e-02,4.137525112144175843e+00
1.195855650032521922e+00,-1.206532388931685559e-02,-4.424971709735740430e-03,-1.567855633643935181e-02
3.096499907246984540e-01,-1.072753359853691711e-02,-1.321422272323239180e-02,1.198730393245247584e-02
9.141024554616029585e-01,3.153652618132945396e+00,3.789419059983469007e-02,1.100938896883585649e-01
8.664036843024500723e-01,-5.746427122259446622e-03,-1.800997955633469247e-02,-3.331243954903540146e-03
4.851098078275674075e-01,1.220651942426621517e+01,4.757711123232471806e+00,1.241472761481789144e-01
9.950419490291150248e-01,-1.471196428675195823e-02,-3.113635467902799506e-02,1.631548610950066171e-03
-1.685790817208013270e-02,4.441116262680080418e+00,1.144850791712227700e+00,-1.095852140809194450e-02
4.683048874737040235e-01,-1.419976624965386958e-02,-1.117569890669837217e-02,-1.051712344131546482e-02
1.297131390358422787e-01,-1.406549282542357039e-02,-1.793906874299097329e-02,9.686895478381014890e-02
6.291078266823552090e-01,-8.952514622604466205e-03,-1.610719141984986308e-02,1.970668535212511882e-02
9.128461263660794245e-01,6.184554004495043777e+00,6.206669685587475449e+00,2.637560422908545199e+00
-5.580105365839461706e-01,8.484342029427954790e-01,-1.188753618698859191e-02,1.150808826093888682e+00
4.756173840631904293e-01,8.961194869637012062e+00,5.978934014778194417e-01,3.194328401517350535e+00
1.007035253807628594e+00,-1.453042259181981134e-02,2.162964311294103634e-03,6.618328758514052668e-01
9.540671053660801926e-01,5.198405639723310045e+00,4.471223413652973377e+00,3.387465395883909602e-01
9.661716355615354024e-01,-1.283027432385124879e-02,-1.802943918767080378e-02,5.705106008287912367e-01
-4.818933579098293452e-01,-3.719024538047055288e-03,-1.064492271660277649e-02,5.598732542219873043e-01
2.006941605307449361e+00,-2.553249850849719296e-02,-9.639961322058973950e-03,6.407637700324824055e-03
1.233070439352034864e+00,-8.017125768464482966e-03,-1.892814219902173162e-02,-4.460303983244026660e-03
2.000994932725093545e+00,8.719272356579491401e+00,8.833684415900032727e-01,1.199123919787484116e+00
4.541498835083112584e-01,-1.476708752449296981e-02,-8.403117313059954574e-03,9.991048531436143992e-03
3.563978662459709734e-01,-1.075259595922757258e-02,-5.272035187917955938e-03,-3.630209039187828196e-02
-1.015619192190158476e-01,-2.731463265796002342e-03,-9.413024873230502534e-03,-1.545244897783816561e-03
7.980937367081114564e-01,-3.804733833617318650e-03,-1.381689954196336188e-02,1.780036896426373180e-02
9.547246518822690708e-01,-7.016483158364858128e-03,-1.004933864092367492e-02,-3.397148306480991808e-02
1.959775060063311813e-01,1.342272622003564710e-02,1.856003551321375067e+00,3.357380522195829720e-02
-5.545789790564683575e-01,-2.333719623486020175e-02,-1.447910074189206683e-02,2.121227416944574534e-02
-5.560390051115111643e-01,-1.189819544786444548e-02,-1.119538933204962047e-02,6.040905229186657559e-03
1.642909254924578732e+00,2.299099803232471095e-02,2.175554297011856875e+00,5.513412603739438200e-01
4.706935824733016749e-01,-5.957091563756559960e-03,2.605702903824212192e-03,-8.268255765788526737e-03
9.126142296483003014e-01,3.606191076205303769e+00,3.814382086662374688e-02,5.773731199471099362e-01
1.983345182583256872e+00,1.472974632110853402e-02,3.418619504640264123e-02,1.067232699807703772e-01
7.471913982729287973e-01,1.020630862046658205e+00,-5.663424845238657079e-03,5.747801883561407532e-01
2.042822670828396414e-01,1.304559824189593442e+01,3.385914419701795630e+00,3.457966594971004781e+00
1.557466155099169192e-01,3.021294297543060114e+00,4.821859488120449622e-01,-4.659564031337409123e-02
6.995517539909139604e-01,-3.560511618609137150e-03,-1.015095457068832148e-02,-2.972811969838090596e-03
1.075395129419367990e+00,-1.541079157214375953e-02,-2.721771934673728605e-03,-2.080539006089043939e-03
8.759986751142603278e-01,-2.105444036491407184e-02,-1.668615070505169787e-02,-1.651256721595768112e-02
7.157363306481162590e-01,1.296278136529910974e+00,1.043822323343007952e+00,8.037425439359412518e-03
7.099223642462326733e-01,1.070496202333422575e+00,4.740788462184427066e-01,1.391936200413279034e-01
4.044467016232209389e-01,2.665806849084153066e-02,2.897966142300272691e-02,7.816940689166793077e-02
1.022623516825124756e+00,8.897001931254262808e-03,2.776311940214878926e-02,5.119930382346399300e-01
6.750447742430906173e-01,-7.801264098357615917e-03,-1.767054936529316445e-02,-7.030534532227347873e-03
6.519078004559204498e-01,-6.789016053924482215e-03,-2.116321580075600228e-02,3.848292501917834063e-02
5.618809712011706425e-01,8.757521425316813213e-01,2.175837989882092760e+00,-1.037120213336829681e-02
2.940529563547289449e+00,1.664152328558208271e+00,3.535520502013944188e+00,9.450721355569315085e-02
6.953981870309042801e-01,-1.155061662605920067e-02,-1.564113859474163329e-02,-4.449519501482955552e-02
9.465407407574921717e-01,3.641670007917159613e-02,3.791151890244513767e-02,1.015786227965991495e+00
1.121338725442236228e+00,3.155716261540199241e+00,2.175259577854248949e+00,5.543577425656769087e-02
2.588194522303768896e-01,3.486021049426971441e+00,5.558548827923699420e+00,3.866867416428790616e+00
-4.226640918063436780e-01,-3.673897049431582018e-02,-1.076259678798459005e-02,-2.006152410949626347e-02
4.023427278313344568e-01,-2.371675813574262385e-03,-1.498826470273071851e-02,-4.778697813413615263e-03
4.266788595554732444e-01,2.337890365992183889e-02,5.019979477648127408e-02,2.006622156600464724e+00
1.251974220650526659e+00,1.748363766855340895e+00,1.279691819414165765e+00,6.633297135186054516e-02
7.712552997719106518e-01,-3.516518709361069611e-03,-5.205870129282419434e-03,-9.641731770986504413e-03
6.080257572710727754e-01,-1.394561307700352762e-02,-1.724179868155834711e-02,-4.357771911263422226e-03
1.010525366817991211e+00,-1.871348768617290409e-02,-5.506263281145065518e-03,5.902934140051853407e-02
-5.651411063993266870e-01,-7.915712773064893445e-03,-1.172983646049364668e-03,-1.160941802851814600e-02
8.414188946985395878e-01,-1.465560996040431163e-02,-1.988407022279032460e-02,-4.005599476162050032e-02
6.705104915535139432e-01,3.032072909982919562e+00,9.617552134536907493e-01,3.247598911840248626e+00
2.064163705521893100e-01,-6.085500959540813756e-03,-8.434755956093742749e-03,6.455209633277164682e-01
5.318641333140525784e-01,4.507624578565883944e+00,3.651536602748726712e-01,3.319072944628481903e+00
-1.243542324388949433e-01,-3.571336762590776592e-03,-1.201758580967682809e-02,-1.949687028888190746e-02
1.729927478434784560e-01,8.040475989030088999e-04,-3.260187836935571522e-03,3.889716693370907225e-02
5.959887836014535756e-01,-1.434491602422461112e-02,-1.199947019335084394e-02,3.918815969543930355e-03
8.740185323672685636e-01,4.505532949722971914e+00,2.126395627072770189e-01,1.575859179236792362e-01
-2.607462127217234027e+00,1.618072650262746937e+00,2.071333740971486925e+00,-1.280083053761994424e-02
1.833557764049779992e+00,1.488060340635384060e+00,1.825982110748531229e+00,9.327313626130726010e-02
4.351561687032404757e-01,-5.241343704756722469e-03,-1.060347393369488050e-02,3.599242880927416843e-03
-5.014308185691002118e-01,1.879294857010251674e+00,1.468334444803133021e+00,1.169344866339620675e-01
4.106286836297030618e-01,3.169467547184630085e+00,2.677343740942594863e+00,-7.278403806110481100e-02
1.149991098249372623e+00,4.177945196662235183e+00,-1.279450235778878397e-02,4.704212138979528279e-01
4.746555885082603399e-01,3.734649491139527266e-02,4.979184079421256293e+00,1.788122606089351252e-01
-3.989675375534190160e-01,2.162712984941557615e+00,3.134528281746832845e-01,8.071479146271297589e-01
-2.130577982510776791e-01,-1.141110997816541760e-02,-5.499106795264009293e-03,8.447443377521965738e-04
7.547742092122768920e-01,-1.601524018672859789e-02,-1.138018310936605992e-02,-2.658205148800486112e-03
2.200049812609162991e+00,-2.317607441795730382e-03,-2.686629590966302210e-03,8.088764434344114518e-03
2.179203797262963815e-01,5.694102356549549798e-02,1.792379635985676956e+00,1.054736915776340878e-01
-5.355898026055433414e-01,-1.064752782677068008e-02,-1.481912126655786713e-02,4.125446721870860284e-02
1.122445420745131317e+00,-6.321372197296812150e-03,-2.068301215537455065e-02,7.283366995864369586e-02
1.416467553216180564e+00,1.051732424373733155e+00,-2.028092255360971347e-02,4.373476764556760155e-01
6.246335143881805163e-02,2.413700260654471741e+00,2.644194428614204284e+00,1.362652481844939811e-01
5.235459285730537093e-01,2.331986929357151433e-02,2.998490141129594305e-02,5.964772855947995250e-02
5.753042174548070875e-01,-2.584008692966958173e-03,-1.420285060711808447e-02,-2.955627386623453992e-02
1.076076658439747147e-01,7.861712561029420954e+00,2.541888955854708712e-02,3.829280909369771335e-02
8.751789790682691361e-01,5.521721362317967285e-01,4.516302559690736018e+00,5.768485598037094153e-01
8.093653431123311037e-01,-1.799568175155697326e-03,-6.205053421973376684e-03,-1.561102836266584429e-02
5.144788427869897429e-01,-1.172879865718561357e-02,-1.121021114017539330e-02,1.430544261593331631e-02
2.072452777892474229e-01,1.628963687575560426e+00,3.546527574978851849e+00,4.079626662616631094e+00
5.904504227171860631e-01,1.039341474037333679e+00,5.861423180275606271e+00,2.398203869474436201e-01
1.691918264293130192e-01,7.083792234700062806e+00,1.051718481108527392e+00,-9.041547484481368691e-02
9.142379706158250130e-01,7.055684836127601223e+00,2.588159786633069448e+00,5.857730867890746929e+00
3.207775591961422035e-01,2.617005406321303365e-02,4.702943298637967118e+00,1.192089633785329977e-01
3.454910675008900367e-01,1.381860659146186388e+00,9.572705994762158443e-01,-2.824891705319100207e-02
6.628188489637315550e-01,-1.271825231050794855e-02,-7.161734720058557380e-03,-1.812156492039289704e-02
-1.113134829335038045e+00,-5.939281387701235079e-03,-8.501523952513311694e-03,-5.481408590951547533e-02
1.543900379078098073e+00,1.773264649220199995e+00,-1.317422139308207542e-02,3.968573708566791591e-01
-2.247482043893773151e-01,-1.521641337069846653e-02,-5.864032292643617597e-03,-2.078951214678791994e-03
-1.228212260730554978e-01,-9.429663337492713918e-03,-1.220101146955991644e-02,-3.176436332612318086e-02
7.584287166546479497e-01,7.927514376925193229e-01,3.293567948472205131e+00,1.055026257016785207e+00
-3.212043066165393146e-01,-7.711172037930093606e-03,-9.546702952707205453e-03,-4.839247158360567708e-02
6.573012608174826354e-01,1.481359895305268681e-01,2.048173706090236301e+00,1.279018410245714998e-01
7.898315948537122377e-01,1.250684128817737051e+00,6.479046529264431697e+00,3.471937714342181014e+00
7.597030393022038974e-02,5.091032062720576512e+00,4.055805727847254794e+00,8.961421164267855399e-01
1.019113650638784119e+00,-6.553265024879609615e-03,-8.394474607521885739e-04,7.265554432253562567e-01
7.597403154452531115e-01,-5.348763627411333259e-03,4.355582293851620215e-04,1.947642717904712883e-02
3.234419476742514954e-01,-1.160443606773685875e-02,-7.921633916733044484e-03,-3.299212541451620323e-02
9.340297454361037865e-02,8.734240851380643988e+00,-1.685205698741091412e-02,5.257126578806033956e-01
1.766051612025312245e-01,-1.180580252564194729e-02,-1.887585266379927101e-02,-3.426475961337151210e-02
3.635344609522805359e-01,-9.154432757120469291e-03,-4.342960876421658213e-03,-2.485461092187547794e-02
8.737098037367113657e-01,1.845320350044060047e-03,-7.539897239616008724e-03,6.349528547604096733e-03
8.412940692494647044e-01,8.317922553553239728e-01,3.363241595996522282e+00,3.019360693320519040e+00
4.246701921633381227e-01,-4.564478828972824698e-03,-8.760775071468534375e-03,-1.811977925130988515e-02
7.302499545102049128e-01,-1.651378691890647427e-02,-9.804928857762289229e-03,-2.973293835660308429e-02
1.303229484199127874e+00,-1.638500139463327024e-02,5.612233454403742390e-03,3.866331014029042445e-01
4.844205930083996803e-01,2.185748942040513856e-02,4.549588959293558721e-02,8.311787750395741026e-02
1.564444594659459842e+00,-1.866664853527248355e-02,2.431773168185137721e-04,7.245497606360359333e-01
-1.025414858377978779e-02,1.441630892935012342e+00,-5.810469848974163937e-03,3.663174864921411311e-01
1.150793914469168566e+00,8.165225741994406761e+00,4.354703602590416223e-01,1.201469179514846053e-01
7.525458593374029226e-01,2.180557454837235909e+01,4.122610184706379521e-02,4.874262046212177735e-01
7.976718348398136316e-01,-1.751356460162734052e-02,-4.987286248220418675e-03,-3.578569201128590366e-02
-4.429023559072301497e-01,-9.391790223941345189e-03,-9.783961325885921420e-03,1.139352978276476913e-02
3.984272083489640015e-01,-2.129681521946420741e-02,-1.667552792175584081e-02,2.207627927096054640e-02
2.750765419730100692e-01,-1.127302971498122044e-02,1.446066475103424025e-03,-3.066027157434424513e-02
4.434676561717603716e-01,-4.909194508264960906e-03,-3.249268573326526913e-03,-3.318050969523623356e-02
2.872817685535477006e-01,8.630093239368094027e-01,1.812010536557515206e+00,4.418949490464229024e-01
5.665158813492763290e-01,5.476325528195369330e+00,2.916670276862172728e-01,4.449504889019279680e-02
3.245395002035505461e-01,-1.190849935346552715e-02,-4.912406115785701577e-03,4.538018232698717500e-03
5.397644908329344293e-01,1.479109295892058196e+00,-2.198796819823465795e-02,4.042456427538080876e-01
-2.950244198925914274e-01,-8.671326562903857241e-03,-4.008003547989242958e-03,3.226692567406981571e-02
-1.527340680173567000e-01,5.095299489697719508e+00,3.458090385842114145e-01,3.996501340647889630e-03
3.991836378386757755e-01,-2.885972090437680451e-03,-4.171539895553306142e-03,5.238272943764417378e-02
5.359576080461461167e-01,-4.401686244478647536e-03,-1.266064851576708360e-02,6.220619028611835272e-03
7.413764343191450168e-01,2.507384909534425207e-02,4.332353095947961974e-02,8.349517525666468043e-02
6.930661227265443314e-01,2.455079493816833214e+00,4.849358476715986299e+00,1.801745760461525847e-01
3.323524637140953253e-01,3.914793336495154819e-01,5.973148906540215464e-01,2.517756338606563560e+00
1.321522084304098232e+00,1.460510918041520334e+00,3.776977244492913943e+00,3.954745688479457955e-01
6.638936128477326282e-01,1.047797951379690895e+00,-2.350436141997073319e-02,-3.626567177094471017e-02
1.935005858769517084e-01,-7.229127069701185918e-03,-1.200974062169377424e-02,-1.885559254917107061e-02
1.020310174099183342e+00,-3.910232589638970926e-03,-9.460693707526654506e-03,8.426652182109967484e-03
-1.779776192810682556e-01,-2.567379494076966681e-03,-2.399006931451208580e-02,-2.564806617088345383e-02
9.564985557339384936e-01,2.430613654759124831e+00,3.045305512407999515e+00,8.256144782060005627e-02
2.350814371809558101e-01,-4.220424817802459830e-03,-1.141091994916413124e-02,7.015700286218895521e-03
-4.682645451973410644e-02,-4.621976956576645881e-03,-3.304879891187347592e-03,1.098475596414588348e-02
3.553192732962965894e-01,-1.248051693223630951e-02,9.866143386494723444e-01,4.348351642652452109e-01
1.117722156443083481e+00,5.744796183802942657e+00,4.432957440216591216e+00,-2.502250900456174862e-02
1.563490246451227694e+00,1.166835015014777932e+00,8.360475073706151727e-01,4.259018797248345090e-01
4.821155060738817610e-01,1.042099988653977150e+01,1.213856759273431507e+01,2.651194196620112464e+00
2.132351891968869850e+01,1.255810836907069739e+00,5.373023234034951301e+00,4.677460668972927222e-04
5.948089744500946185e-01,2.217943186394611743e+00,1.397507166462384154e+00,2.551304127817642931e-01
3.265481668189272879e-01,-2.574381097645834365e-02,-1.638761188871493829e-02,-7.713101762041899186e-03
9.182702519826619891e-01,-9.347530296874248870e-03,-4.170578439151502795e-03,-2.197257516661340476e-02
-5.510371077481693858e-01,6.457287339858076791e+00,3.286561310202972042e+00,2.454765367271611043e-01
